name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
DESI SWAG Men's Black High Ankle Boots | Office Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71HZq56BAYS._AC_UL320_.jpg,https://www.amazon.in/DESI-SWAG-Casual-Boots-Numeric_7/dp/B09K1S38DC/ref=sr_1_5535?qid=1679148817&s=shoes&sr=1-5535,3.5,2,₹499,₹999
Puma Unisex-Adult Flyer Beta Running Shoe,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71z8sByvoYL._AC_UL320_.jpg,https://www.amazon.in/PUMA-Flyer-SoftFoam-Running-Shoes/dp/B088RHJTVX/ref=sr_1_11339?qid=1679149028&s=shoes&sr=1-11339,4.4,20,"₹2,820","₹3,799"
crocs Classic Shimmer/Multi Clog-(206993-0ZT)-3 UK (J3),men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/91inN5UPEIL._AC_UL320_.jpg,https://www.amazon.in/crocs-Classic-Shimmer-Multi-206993-0ZT/dp/B0B1YDY19Q/ref=sr_1_5871?qid=1679148829&s=shoes&sr=1-5871,5.0,1,"₹2,077","₹3,495"
LOUIS STITCH Men's Demesure Unerobe Italian Tassel Moccasins Ferrari Red Suede Loafers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WO5VE4rCL._AC_UL320_.jpg,https://www.amazon.in/LOUIS-STITCH-Demesure-Handmade-Moccasins/dp/B082ZM6NV5/ref=sr_1_14521?qid=1679149147&s=shoes&sr=1-14521,5.0,2,"₹1,699","₹6,999"
GABICCI Spin Rubene red Driving Leather Casual Slip-On Shoes for Men |65110|,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61OEzrhmLdL._AC_UL320_.jpg,https://www.amazon.in/GABICCI-Rubene-Leather-Loafers-065110_44/dp/B0B6CRBMLV/ref=sr_1_18707?qid=1679149304&s=shoes&sr=1-18707,3.0,1,"₹2,225","₹4,450"
Puma Men FST Runner v2 IDP Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81tduFEjhfL._AC_UL320_.jpg,https://www.amazon.in/Puma-Runner-Black-Limepunch-P-Sneakers-36839002_8/dp/B07LG8GC21/ref=sr_1_4640?qid=1679148786&s=shoes&sr=1-4640,3.6,175,"₹1,577.82","₹3,999"
Bacca Bucci Men's Loafer,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/611NxD9Oe7L._AC_UL320_.jpg,https://www.amazon.in/Bacca-Knitted-Walking-Trainers-Men-Black/dp/B084X64HMZ/ref=sr_1_2224?qid=1679148700&s=shoes&sr=1-2224,3.9,225,₹999,"₹2,499"
Power Mens Archer Myrun 35 White Casual Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51G2i2sv61L._AC_UL320_.jpg,https://www.amazon.in/Power-Archer-Myrun-Casual-8391275/dp/B09V2Y9YW8/ref=sr_1_7972?qid=1679148902&s=shoes&sr=1-7972,5.0,1,"₹2,079","₹2,599"
CUBOTIC Men's Stylish Casual Long Boots,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61PKyV9+w2L._AC_UL320_.jpg,https://www.amazon.in/CUBOTIC-Stylish-Casual-Boots-Numeric_9/dp/B0BLHJL1YV/ref=sr_1_1486?qid=1679148672&s=shoes&sr=1-1486,2.5,9,₹549,"₹1,999"
BATA Mens Silvio Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81LEjJQAD5L._AC_UL320_.jpg,https://www.amazon.in/BATA-Silvio-Black-Loafers-11-8216798/dp/B07SD1VNZ1/ref=sr_1_5293?qid=1679148809&s=shoes&sr=1-5293,3.6,77,"₹1,359","₹1,699"
BATA Mens Gitter Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81QE7vsnt5L._AC_UL320_.jpg,https://www.amazon.in/BATA-Gitter-Sneakers-10-India-8519986/dp/B07PKCS6LP/ref=sr_1_2460?qid=1679148709&s=shoes&sr=1-2460,3.8,53,₹786.88,"₹1,699"
PARA COMMANDO Men's Black Genuine Leather Long Commando Safety Boot Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Ya1tmSSUL._AC_UL320_.jpg,https://www.amazon.in/PARA-COMMANDO-Genuine-Leather-Commando/dp/B07V2N9XWX/ref=sr_1_13343?qid=1679149103&s=shoes&sr=1-13343,5.0,2,₹925,"₹2,999"
FURO Low Ankle Sports Sneaker for Men (C5011 832),men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61pGcTeeewL._AC_UL320_.jpg,https://www.amazon.in/FURO-Lt-Taupe-Sneaker-C5011-C943/dp/B0B5RWYT1F/ref=sr_1_7693?qid=1679148893&s=shoes&sr=1-7693,3.3,3,"₹1,049","₹1,615"
Loafers for Men,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZdH8ZPbkL._AC_UL320_.jpg,https://www.amazon.in/Loafers-for-Men-Numeric_9-Black/dp/B0BS1LDVDX/ref=sr_1_13555?qid=1679149112&s=shoes&sr=1-13555,4.5,2,₹699,₹999
"Men-9064 Grey Top Best Rates,Sports Shoes,Running Shoes,Trekking Shoes, Comfortable for Men's",men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WfTGMbWpL._AC_UL320_.jpg,https://www.amazon.in/Men-9064-Sports-Running-Trekking-Comfortable/dp/B0836HRPP7/ref=sr_1_14515?qid=1679149147&s=shoes&sr=1-14515,2.4,4,₹398,₹499
Pro by Khadim's Men Sports Running Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71uXM1KmRMS._AC_UL320_.jpg,https://www.amazon.in/Pro-Khadims-Casual-Lace-Up-Sneakers/dp/B08HV98P5D/ref=sr_1_3424?qid=1679148743&s=shoes&sr=1-3424,5.0,5,₹800,"₹1,999"
Leather Police Boot Side Zip,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71LfH2deHDL._AC_UL320_.jpg,https://www.amazon.in/Limberwalk-Leather-Police-Boot-Black/dp/B09VHB2DHT/ref=sr_1_8716?qid=1679148932&s=shoes&sr=1-8716,5.0,1,"₹1,449","₹2,249"
HIKBI Patent Leather Ethnic Jutti for Men,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71R+5jGNP-L._AC_UL320_.jpg,https://www.amazon.in/HIKBI-Patent-Leather-Ethnic-Juti/dp/B088CW9S5F/ref=sr_1_4659?qid=1679148786&s=shoes&sr=1-4659,3.9,37,₹800,"₹2,199"
TZARO Genuine Leather Boots - Jhonson,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71RXuQlrUsL._AC_UL320_.jpg,https://www.amazon.in/TZARO-Leather-Black-Ankle-Boots/dp/B0BB9SKP8W/ref=sr_1_18187?qid=1679149286&s=shoes&sr=1-18187,4.4,2,"₹3,643","₹3,876"
Prolific Men's Casual Drving Loafers (Size UK 6-13),men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61yacUYJszL._AC_UL320_.jpg,https://www.amazon.in/Prolific-Casual-Drving-Loafer-Shoes/dp/B09HCTS48X/ref=sr_1_1311?qid=1679148667&s=shoes&sr=1-1311,3.6,20,₹758,"₹2,549"
Puma Unisex-Adult Style Rider Bp Shoes Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715uEx9DJML._AC_UL320_.jpg,https://www.amazon.in/Puma-Style-Rider-BP-Shoes/dp/B08TQQL1WH/ref=sr_1_7926?qid=1679148900&s=shoes&sr=1-7926,5.0,1,"₹3,288.09","₹8,999"
Nike Mens Waffle One Se Running Shoe,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/81F2yye6GqL._AC_UL320_.jpg,https://www.amazon.in/Nike-Waffle-Black-Purple-Smoke-Alligator-Running/dp/B0B5ZG4K7G/ref=sr_1_8003?qid=1679148905&s=shoes&sr=1-8003,5.0,4,"₹8,237","₹9,695"
North Star Adults-Men Emil Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/81zG+Wz5lxL._AC_UL320_.jpg,https://www.amazon.in/North-Star-Adults-Men-Sneakers-9-8516403/dp/B07Q1G8FSZ/ref=sr_1_11716?qid=1679149041&s=shoes&sr=1-11716,3.8,21,"₹1,220","₹1,999"
Elevato Height Increasing Casual Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/41d7ntDPQ4L._AC_UL320_.jpg,https://www.amazon.in/Elevato-Height-Increasing-Casual-Shoes/dp/B084QF7DKB/ref=sr_1_9963?qid=1679148977&s=shoes&sr=1-9963,5.0,1,"₹4,899","₹8,700"
ALBERTO TORRESI Men's Genuine Leather Textured Tasseled Mules Casual Sandals,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/619lEZknzvL._AC_UL320_.jpg,https://www.amazon.in/ALBERTO-TORRESI-Genuine-Textured-Tasseled/dp/B09GW215FC/ref=sr_1_14019?qid=1679149128&s=shoes&sr=1-14019,5.0,2,"₹2,799","₹5,299"
Red Chief Casual Shoes for Men RC3488,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91xnbmHORLL._AC_UL320_.jpg,https://www.amazon.in/Red-Chief-Elephant-RC3488-107/dp/B0751JCTB9/ref=sr_1_630?qid=1679148642&s=shoes&sr=1-630,3.0,409,"₹2,300","₹4,999"
Vans Men's Bold Ni Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61YakevcZ7L._AC_UL320_.jpg,https://www.amazon.in/Vans-LOGOCHECKER-TRUEWHITE-Sneaker-71002772/dp/B09R2179XZ/ref=sr_1_2983?qid=1679148728&s=shoes&sr=1-2983,4.3,3,"₹4,494","₹5,999"
Robbie jones mens Sneakers Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/613MPRYT9CL._AC_UL320_.jpg,https://www.amazon.in/Robbie-jones-Casual-Sneakers-Canvas/dp/B09TJ6BZ9Y/ref=sr_1_617?qid=1679148640&s=shoes&sr=1-617,2.7,169,₹499,₹999
Khadim's Boy Outdoor Outdoor Boots,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71-jDIgK3sL._AC_UL320_.jpg,https://www.amazon.in/Khadims-Boy-Tan-Outdoor-Boots/dp/B089GYY2Z6/ref=sr_1_1953?qid=1679148690&s=shoes&sr=1-1953,4.4,6,₹389,₹649
Klepe Mens K1058-009 Loafer,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71bIDJS9ObL._AC_UL320_.jpg,https://www.amazon.in/Klepe-Mens-Navy-Loafer-K1058-009/dp/B09FF3MP96/ref=sr_1_9308?qid=1679148953&s=shoes&sr=1-9308,3.7,3,₹799,"₹3,199"
shoexpress Mens Textured Low Ankle Lace-up Sneakers Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71PmYN0cltL._AC_UL320_.jpg,https://www.amazon.in/shoexpress-Textured-Lace-Up-Sneakers-19AW1011N/dp/B08C7YHM9B/ref=sr_1_14407?qid=1679149143&s=shoes&sr=1-14407,3.0,1,"₹2,059","₹2,999"
Mochi Men's Leather Loafers Shoes (71-8490),men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Jh1wMPE6L._AC_UL320_.jpg,https://www.amazon.in/Mochi-Mens-Leather-Loafer-9-71-8490/dp/B09DVC1WQS/ref=sr_1_582?qid=1679148638&s=shoes&sr=1-582,3.8,132,"₹1,618","₹2,490"
Liberty Men FL-1415 Formal Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61rEHab8pRL._AC_UL320_.jpg,https://www.amazon.in/Liberty-Healers-Mens-Formal-NonLacing/dp/B07R8R87GJ/ref=sr_1_3736?qid=1679148753&s=shoes&sr=1-3736,4.0,41,"₹2,659","₹3,499"
Birde Running Shoes for Men Sneakers BRD-317-ORG,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/81E-P5y4S7L._AC_UL320_.jpg,https://www.amazon.in/Birde-Yellow-Sports-Shoes-Numeric_6/dp/B08CHFF5ZC/ref=sr_1_8561?qid=1679148926&s=shoes&sr=1-8561,3.3,16,₹249,₹499
Nike Mens React Infinity Run Fk 3 Running Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71sb8vNX3JL._AC_UL320_.jpg,https://www.amazon.in/Nike-Infinity-Forest-Pilgrim-Glacier-Running/dp/B0B1QG8XXM/ref=sr_1_13786?qid=1679149121&s=shoes&sr=1-13786,3.3,5,"₹11,479","₹13,995"
"Ageshub Pull-On Stylish Comfortable Loafers for Men for Parties, Office, Casual",men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61NKBuxf2XL._AC_UL320_.jpg,https://www.amazon.in/Ageshub-Stylish-Comfortable-Loafers-Numeric_8/dp/B0BBBK6SW2/ref=sr_1_8665?qid=1679148930&s=shoes&sr=1-8665,5.0,1,₹499,₹899
Allen Cooper Brown Casual Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zPtyYORgL._AC_UL320_.jpg,https://www.amazon.in/Allen-Cooper-Brown-Casual-Shoes/dp/B08ZJ1BZTR/ref=sr_1_4157?qid=1679148768&s=shoes&sr=1-4157,4.0,90,"₹1,649","₹5,240"
Burwood Mens Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71AZSNrJ78L._AC_UL320_.jpg,https://www.amazon.in/Burwood-Leather-Sneakers-10-BW-251/dp/B07RDQJ68F/ref=sr_1_4361?qid=1679148775&s=shoes&sr=1-4361,3.2,13,₹739,"₹3,699"
MACTREE Men Premium PU Formal Lace-Up Boots,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/51mw60055qL._AC_UL320_.jpg,https://www.amazon.in/MACTREE-Premium-Formal-Lace-Up-2854-8/dp/B099WP9LFG/ref=sr_1_11011?qid=1679149015&s=shoes&sr=1-11011,3.4,13,"₹1,054","₹2,499"
US Polo Association Mens Caldas2.0 Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81QidyozCOL._AC_UL320_.jpg,https://www.amazon.in/US-Polo-Association-Sneakers-9-2FD21321K06/dp/B098KMW3YD/ref=sr_1_3982?qid=1679148761&s=shoes&sr=1-3982,3.5,166,"₹1,849","₹4,299"
YSCROWD Men's Sneakers Fabric Casual Canvas Black Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GwW-watsL._AC_UL320_.jpg,https://www.amazon.in/YSCROWD-Sneakers-Fabric-Casual-Numeric_7/dp/B0B74FFVGC/ref=sr_1_4741?qid=1679148789&s=shoes&sr=1-4741,3.0,13,₹538,₹999
Chadstone Men Tan Sneakers-10 UK (44 EU) (CH 220),men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71VN4c3fg9L._AC_UL320_.jpg,https://www.amazon.in/Chadstone-Mens-Sneakers-10-CH-220/dp/B07XMHSQ27/ref=sr_1_14589?qid=1679149149&s=shoes&sr=1-14589,5.0,1,₹699,"₹2,299"
Red Tape Men's Brown Leather,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61sARad66EL._AC_UL320_.jpg,https://www.amazon.in/Red-Tape-Leather-Loafers-9-RTS11142B/dp/B081ZCFSQQ/ref=sr_1_8021?qid=1679148905&s=shoes&sr=1-8021,3.7,16,"₹1,735","₹6,195"
Bogg man shop Men's Patent Leather Slip on Mojari|Juti|Pathani|Nagras,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51eOvdPdohL._AC_UL320_.jpg,https://www.amazon.in/Bogg-man-shop-Leather-Pathani/dp/B0B12TKK2C/ref=sr_1_2542?qid=1679148711&s=shoes&sr=1-2542,3.0,1,₹499,"₹1,699"
Fila Mens Tailfin Mid Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61MF2dbpUvL._AC_UL320_.jpg,https://www.amazon.in/Fila-Mens-TAILFIN-Sneakers-8-11007550/dp/B07TVCTPRL/ref=sr_1_8563?qid=1679148926&s=shoes&sr=1-8563,3.5,36,"₹1,849","₹3,699"
Leoberry Men's Loafers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71SkMwMyQPL._AC_UL320_.jpg,https://www.amazon.in/Leoberry-Black-Synthetic-Leather-Loffer/dp/B0B5FBZ7BK/ref=sr_1_18882?qid=1679149312&s=shoes&sr=1-18882,2.0,1,₹799,"₹1,999"
Max Men's Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Z91txLKSL._AC_UL320_.jpg,https://www.amazon.in/Max-Mens-Navy-Sneakers-6-PA19ROM05/dp/B07XQ7JZK8/ref=sr_1_14584?qid=1679149149&s=shoes&sr=1-14584,5.0,3,₹769,₹999
BATA Men Bruno Formal Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81p6huMh0WL._AC_UL320_.jpg,https://www.amazon.in/BATA-Bruno-Formal-Shoes-7-8516923/dp/B07G2H29YF/ref=sr_1_3169?qid=1679148733&s=shoes&sr=1-3169,3.8,414,₹959,"₹1,499"
XTEP Fighter Jet Inspired Light Weight and Unique Design with Geometric TPU Highlights and Contrast Lining Best-in-Class S...,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61SmJsAxYmL._AC_UL320_.jpg,https://www.amazon.in/XTEP-Charcoal-Inspired-Geometric-Highlights/dp/B0BQ38VKHS/ref=sr_1_2408?qid=1679148707&s=shoes&sr=1-2408,5.0,2,"₹7,199","₹7,999"
BATA Mens Ralph Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/612Er5b7GOL._AC_UL320_.jpg,https://www.amazon.in/North-Star-Ralph-Sneaker-8399596/dp/B0B5LBD9QD/ref=sr_1_9819?qid=1679148972&s=shoes&sr=1-9819,2.0,1,"₹1,619","₹2,699"
Wolven Handmad Men's Polo Pin Bombay Brown Suede Leather Loafers with Black Rubber Sole,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/418On65-CxL._AC_UL320_.jpg,https://www.amazon.in/Wolven-Handmad-Brown-Leather-Loafers/dp/B09BFH9R7V/ref=sr_1_13047?qid=1679149092&s=shoes&sr=1-13047,3.0,3,"₹2,045","₹5,999"
Woodland Mens Gc 3867021 Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/612FfrwkDBL._AC_UL320_.jpg,https://www.amazon.in/Woodland-Mens-Sneaker-Olive_11-3867021/dp/B0B17FJZFP/ref=sr_1_1808?qid=1679148685&s=shoes&sr=1-1808,3.4,37,"₹2,042","₹3,295"
VPSC® Pure Leather Ankle Police Boots for Men`s,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81-F-im1l3L._AC_UL320_.jpg,https://www.amazon.in/VPSC-Leather-Ankle-Police-Boots/dp/B084SNC52V/ref=sr_1_10279?qid=1679148989&s=shoes&sr=1-10279,4.4,25,"₹1,149","₹2,499"
Mochi Men's Loafers (71-8539),men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61EqkRPOnvL._AC_UL320_.jpg,https://www.amazon.in/Mochi-Mens-Brown-Loafers-71-8539/dp/B0B3JBSFQ1/ref=sr_1_11511?qid=1679149034&s=shoes&sr=1-11511,2.5,2,"₹1,345","₹2,690"
Skechers Mens D'lux Walker - Meerno Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61SrS5m939L._AC_UL320_.jpg,https://www.amazon.in/Skechers-Black-RED-Mens-Casual-Shoes-232364-BKRD-DLUX-Walker/dp/B09YF5BTK7/ref=sr_1_4031?qid=1679148763&s=shoes&sr=1-4031,3.7,66,"₹6,549","₹6,999"
United Colors of Benetton mens 20a8cffpm700i Slipper,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/717xA4kesyL._AC_UL320_.jpg,https://www.amazon.in/United-Colors-Benetton-20A8CFFPM700I-Orange/dp/B08F7MFLDC/ref=sr_1_5384?qid=1679148810&s=shoes&sr=1-5384,4.1,581,₹273.22,₹499
Puma Unisex-Adult Suede Classic Primal Armor Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61lGh0fuKQL._AC_UL320_.jpg,https://www.amazon.in/Puma-36698303-Suede-Classic-Primal/dp/B07F3YWH2M/ref=sr_1_6425?qid=1679148847&s=shoes&sr=1-6425,5.0,4,"₹2,695","₹5,999"
LEE COOPER mens Lc4802e Ankle Boot,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71OvmrbFhaL._AC_UL320_.jpg,https://www.amazon.in/LEE-COOPER-LC4802E-Leather-Boots_Brown_10UK/dp/B0BJ7W8YRL/ref=sr_1_11185?qid=1679149020&s=shoes&sr=1-11185,1.0,1,"₹2,808","₹2,999"
LE GREEM Men's Synthetic Slip-On Stylish Casual Loafers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/614+lTULXvL._AC_UL320_.jpg,https://www.amazon.in/GREEM-Synthetic-Stylish-Casual-Loafers/dp/B09DLDP5K2/ref=sr_1_3554?qid=1679148747&s=shoes&sr=1-3554,5.0,1,₹499,₹999
Red Tape Men's Sneakers,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-EQAjhM6L._AC_UL320_.jpg,https://www.amazon.in/Red-Tape-Black-Sneakers-11-RTE2371/dp/B083GT6XVL/ref=sr_1_3071?qid=1679148729&s=shoes&sr=1-3071,3.5,61,"₹1,457","₹5,395"
Clarks Hamble Loafer Tan Leather,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71MFA9Ho5bL._AC_UL320_.jpg,https://www.amazon.in/Clarks-Brown-Coloured-Womens-Loafer/dp/B07TKRGYBV/ref=sr_1_7903?qid=1679148900&s=shoes&sr=1-7903,5.0,1,"₹3,150","₹6,999"
Fila Womens Nitebeat Low Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71vfGgY40eL._AC_UL320_.jpg,https://www.amazon.in/Fila-Womens-NITEBEAT-Sneaker-11009800/dp/B09MW77H1Q/ref=sr_1_8717?qid=1679148932&s=shoes&sr=1-8717,5.0,2,"₹1,849","₹3,699"
AADI Men's Black Synthetic Anklet Boots,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/41yHaS7Ge5L._AC_UL320_.jpg,https://www.amazon.in/AADI-Black-Synthetic-Anklet-Boots/dp/B01B7YNQK8/ref=sr_1_4348?qid=1679148775&s=shoes&sr=1-4348,3.9,576,₹639,₹999
Eego Italy Stylish and Elegant Ankle Length Boots,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/81svx2IpF4L._AC_UL320_.jpg,https://www.amazon.in/Eego-Italy-Stylish-Elegant-Length/dp/B07DYP2TGM/ref=sr_1_14787?qid=1679149156&s=shoes&sr=1-14787,1.0,1,₹899,₹999
Axter Men's Multi-Coloured Canvas Casual Shoes/Loafers - Pack of 2 (Combo-(2)-397-5014),men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61oJaOvp8WL._AC_UL320_.jpg,https://www.amazon.in/Axter-Multi-Coloured-Canvas-Casual-Loafers/dp/B09CZCR25H/ref=sr_1_9836?qid=1679148972&s=shoes&sr=1-9836,3.6,21,₹988,₹998
Adidas Women's Runfalcon 2.0 Leather Running Shoe,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81GGcDpDa7L._AC_UL320_.jpg,https://www.amazon.in/Adidas-Womens-Three-Runfalcon-Running/dp/B09N3M3CPW/ref=sr_1_12987?qid=1679149091&s=shoes&sr=1-12987,4.3,333,"₹3,354.07","₹6,599"
LOUIS STITCH Tortila Brown Premium Handmade Genuine Leather Moccasins Loafers for Men,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61N4BYjXLNS._AC_UL320_.jpg,https://www.amazon.in/LOUIS-STITCH-Tortilla-Handmade-Moccasins/dp/B07MLXMTGP/ref=sr_1_4193?qid=1679148770&s=shoes&sr=1-4193,3.8,51,"₹1,569","₹4,999"
Blackburn 827 Unisex Genuine Leather Riding Shoes -45 Black,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/81zHl1GI68L._AC_UL320_.jpg,https://www.amazon.in/Blackburn-827-Genuine-45-Black/dp/B08W28G2V9/ref=sr_1_11993?qid=1679149051&s=shoes&sr=1-11993,3.3,2,"₹1,332","₹2,115"
Healer Mens Glp-1 Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61TD8yJNkBL._AC_UL320_.jpg,https://www.amazon.in/Healer-Liberty-Lacing-Shoes-GLP-1/dp/B077G47BC6/ref=sr_1_12761?qid=1679149081&s=shoes&sr=1-12761,5.0,1,"₹2,938","₹3,999"
Puma Unisex-Child Ferrari Race X-ray Ac Pre-School Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61RpsnU0+tL._AC_UL320_.jpg,https://www.amazon.in/Unisex-Ferrari-White-Rosso-Sneaker-30669904/dp/B09XV6NY8B/ref=sr_1_5245?qid=1679148807&s=shoes&sr=1-5245,1.0,1,"₹2,799","₹7,999"
crocs Unisex-Adult Bayaband Clog Lemon/White Clog - 8 UK Men/ 9 UK Women (M9W11) (205089-7B0),men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/611z2R5Av5L._AC_UL320_.jpg,https://www.amazon.in/crocs-Unisex-Bayaband-Chevron-208100-1F8/dp/B09NM9HP4Q/ref=sr_1_850?qid=1679148649&s=shoes&sr=1-850,5.0,1,"₹3,605","₹3,795"
John Karsun Men's Leather Boots,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61KZnHFdf1L._AC_UL320_.jpg,https://www.amazon.in/John-Karsun-Mens-Leather-Boots/dp/B08VD7NT2B/ref=sr_1_3495?qid=1679148745&s=shoes&sr=1-3495,1.0,1,₹849,"₹2,999"
RONTEX Men's White Sneakers Casual Shoes for Men's 321,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61CZ+1sjzAS._AC_UL320_.jpg,https://www.amazon.in/RONTEX-Sneakers-Casual-321-Numeric_6/dp/B09WJ6HDWV/ref=sr_1_10468?qid=1679148994&s=shoes&sr=1-10468,2.9,13,₹499,₹999
PeniLo Mens Clogs Sandals Slip On Garden Hospital Slider Mules Work Beach Shoes,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71kY5fN54yL._AC_UL320_.jpg,https://www.amazon.in/PeniLo-Clogs-Sandals-Hospital-Numeric_9/dp/B0BSXJ4V57/ref=sr_1_3463?qid=1679148745&s=shoes&sr=1-3463,3.6,175,₹599,₹999
