name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Godrej Nav-tal Ultra XL+ 3 Ton Brass Finish Padlock with 4 Common Keys (Pack of 2),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51DSXygsNGL._AC_UL320_.jpg,https://www.amazon.in/Godrej-NAVTAL-Padlock-Common-Golden/dp/B08K8GS8BX/ref=sr_1_6922?qid=1679214575&s=kitchen&sr=1-6922,4.5,271,"₹1,424","₹1,880"
"KAVANA Water Bottle for Kids, Cute Design Water Bottle with Sipper, Sipper Bottle for Kids -Anti-Leak Kids Cartoon Water B...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51KjB1u796L._AC_UL320_.jpg,https://www.amazon.in/KAVANA-Bottle-Sipper-Anti-Leak-Cartoon/dp/B0BVWDX195/ref=sr_1_6249?qid=1679214562&s=kitchen&sr=1-6249,5.0,1,₹349,₹899
Amaziyo Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Ro...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61+1+H7zTkL._AC_UL320_.jpg,https://www.amazon.in/Amaziyo-Bathroom-Cleaning-Brush-Multicolor/dp/B0BVW78D5D/ref=sr_1_1012?qid=1679214467&s=kitchen&sr=1-1012,4.8,12,₹399,₹999
"Milton Super 1000 Stainless Steel Water Bottle, 1000 ml, Silver | Leak Proof | Office Bottle | Gym Bottle | Home | Kitchen...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61m9tTS9aLL._AC_UL320_.jpg,https://www.amazon.in/Milton-Single-Stainless-Bottle-Silver/dp/B07NJJ7LDK/ref=sr_1_62?qid=1679214445&s=kitchen&sr=1-62,3.8,"10,841",₹318,₹441
Signoraware 3.5 Litres Round Modular Multi-Purpose Plastic Containers with Lid | Food Grade BPA Free Leak Proof | Rice Spi...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61T6lhWsJEL._AC_UL320_.jpg,https://www.amazon.in/Signoraware-Store-Well-Container-Litres/dp/B013QTMKCW/ref=sr_1_4838?qid=1679214538&s=kitchen&sr=1-4838,4.3,"1,410",₹306,₹360
"Milindi Sales Stainless Steel Medu Vada Maker with Stand, mendu WADA Machine, mendu WADA Maker, medu vada Maker,Free Small...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/719RPRfbkpL._AC_UL320_.jpg,https://www.amazon.in/Milindi-Stainless-Vada-Maker-Machine/dp/B091Y8QDRY/ref=sr_1_9580?qid=1679214627&s=kitchen&sr=1-9580,2.9,147,₹299,₹699
"Supreme Bazaar Stainless Steel Napkin Ring/ Towel Hanger/ Napkin Holder, Wall Mounted for Kitchen, Wash Area, Bathroom Acc...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/31yY3bh5EnL._AC_UL320_.jpg,https://www.amazon.in/Supreme-Bazaar-Stainless-Towel-Accessories/dp/B09C4SFZZG/ref=sr_1_7770?qid=1679214593&s=kitchen&sr=1-7770,3.7,211,₹174,₹399
"Indianara Religious Paintings Painting -Synthetic Wood, 27x30.5x1cm, Multicolour (GB1)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91I+71fbs1L._AC_UL320_.jpg,https://www.amazon.in/Indianara-Painting-Synthetic-27x30-5x1cm-Multicolour/dp/B08QD3YL8Z/ref=sr_1_8540?qid=1679214609&s=kitchen&sr=1-8540,4.4,422,₹220,₹499
Bathla Mobidry Neo - Foldable Clothes Drying Stand For Home With Weather Resistant Frame (Purple) (Alloy Steel),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71FgXGWApYL._AC_UL320_.jpg,https://www.amazon.in/Bathla-Mobidry-Neo-Foldable-Resistant/dp/B08TCD44PS/ref=sr_1_2645?qid=1679214499&s=kitchen&sr=1-2645,4.4,"2,889","₹1,570","₹5,299"
Sehaz Artworks Wall Hangings | Door Hanging| Decorative Items for Home | Home Decor Items - for Office | Living Room |Wall...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41JQXNAPy3L._AC_UL320_.jpg,https://www.amazon.in/Sehaz-Artworks-Hangings-Hanging-Decorative/dp/B0B9X8LVJ5/ref=sr_1_3481?qid=1679214511&s=kitchen&sr=1-3481,4.1,183,₹239,"₹1,499"
"Amazon Brand - Solimo Hard Anodized Tadka Pan (11cm_Black), Aluminium",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61AeQFqXIXL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Anodized-Tadka/dp/B07PC7D78B/ref=sr_1_9140?qid=1679214617&s=kitchen&sr=1-9140,4.3,"1,446",₹279,₹375
"Tukzer 62 In 1 Mini Precision Screwdriver Set with Magnetic Head & CR-V Alloy Bits for Mobile Phone, Tablet, PC & Househol...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/715H9KqqmTL._AC_UL320_.jpg,https://www.amazon.in/Tukzer-Precision-Screwdriver-Magnetic-Household/dp/B0BHDMPZ5B/ref=sr_1_9577?qid=1679214627&s=kitchen&sr=1-9577,4.3,35,₹849,"₹1,799"
"AB99 COLLECTION Stainless Steel Chakla Belan Stand for Kitchen, Tawa Chimta Stand 4 in 1 Chakla Belan Tawa Standard for Ki...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51jvOEBsilL._AC_UL320_.jpg,https://www.amazon.in/AB99-COLLECTION-Stainless-Chakla-Standard/dp/B09H36MTPY/ref=sr_1_5780?qid=1679214554&s=kitchen&sr=1-5780,4.2,318,₹359,₹999
"F N Finautica Natural Standard Size Tripod Floor Lamp With Jute Shade Home Decors Gift, Brown(Wood, Pack Of 1)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51LzGChxNlL._AC_UL320_.jpg,https://www.amazon.in/Finautica-Natural-Standard-Tripod-Decors/dp/B09TSPHY55/ref=sr_1_4032?qid=1679214522&s=kitchen&sr=1-4032,4.2,507,₹999,"₹4,000"
"Momos Maker Machine, Dumpling Skin Press Mould for Gujiya Ghughra Momos Making, 2 in 1 Dumpling Maker Mould Machine, Kitch...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71muqjw74KL._AC_UL320_.jpg,https://www.amazon.in/Machine-Dumpling-Ghughra-Kitchen-Vegetable/dp/B0BWT926FW/ref=sr_1_1930?qid=1679214487&s=kitchen&sr=1-1930,4.5,76,₹599,"₹1,999"
"Amazon Brand - Solimo Curved Stainless Steel Water Bottle, Set of 3, 1 L Each",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81f6bUdxeIS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Stainless-Bottle/dp/B0929M5NJS/ref=sr_1_2850?qid=1679214502&s=kitchen&sr=1-2850,4.0,769,₹779,"₹1,099"
HI-PLASST PINS N PLUGS Hard PVC 5 to 15 Ampere Converter Socket for Big Size 16 Ampere Plug Top with Universal Sockets for...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41XiD1ncdrL._AC_UL320_.jpg,https://www.amazon.in/HI-PLASST-PINS-PLUGS-International-Black/dp/B09Q68KJ2W/ref=sr_1_5778?qid=1679214554&s=kitchen&sr=1-5778,4.1,84,₹199,₹999
AIR-ROMA Lemon Grass Air Freshener Spray 200ml,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51lnlcaZpLL._AC_UL320_.jpg,https://www.amazon.in/AirRoma-Lemon-Grass-Freshener-Spray/dp/B078YVRG24/ref=sr_1_4004?qid=1679214520&s=kitchen&sr=1-4004,3.7,"2,131",₹199,₹249
"Voltonix Bathroom Mat,Door mat Door Mat Quick Drying Water Soak Bathroom Mats Anti Slip Big Size Water Absorbing Floor Was...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41PzL4Ds0xL._AC_UL320_.jpg,https://www.amazon.in/Voltonix-Bathroom-Mat-Absorbing-Washable/dp/B0BSQ19823/ref=sr_1_8190?qid=1679214602&s=kitchen&sr=1-8190,4.7,98,₹299,"₹2,099"
Steelo Solitaire Plastic Kitchen Storage Container Set Kitchen Organiser Air Tight Container Set Fridge safe US FDA Approv...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51WJPKQw21S._AC_UL320_.jpg,https://www.amazon.in/Steelo-Plastic-Container-Litre-Maroon/dp/B014UXI298/ref=sr_1_6453?qid=1679214566&s=kitchen&sr=1-6453,4.5,706,₹189,₹336
"Mamaearth Natural Insect Repellent for Babies (100 ml, 0-5 Yrs), Pack of 1",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71emwKEi1fL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Natural-Insect-Repellent-babies/dp/B01N2NPJ1W/ref=sr_1_784?qid=1679214461&s=kitchen&sr=1-784,4.1,"3,535",₹227,₹299
CINEFX cinefxTactical Flashlight + Desk Lamp with Gift Box Focus Zoom Torch Light with 3 Modes Adjustable for Emergency an...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/513+qVWOU-L._AC_UL320_.jpg,https://www.amazon.in/cinefxTactical-Flashlight-Adjustable-Emergency-Activities/dp/B0931BQVJD/ref=sr_1_1010?qid=1679214467&s=kitchen&sr=1-1010,3.9,"1,060",₹199,₹999
FREGRILL Charcoal Briquettes for Barbecue (2 kg) with FIRE STARTER CUBES for ignition,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61J271ll8mL._AC_UL320_.jpg,https://www.amazon.in/FREGRILL-Charcoal-Briquettes-Barbecue-Eco-Friendly/dp/B08DRFCZZB/ref=sr_1_5292?qid=1679214545&s=kitchen&sr=1-5292,3.8,"2,163",₹345,₹450
"ikis - Set of 10 Pairs Designer Natural Round Bamboo Reusable Chopsticks, Size 9.5 Inch (Color and Design May Vary)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71b28tuH+sL._AC_UL320_.jpg,https://www.amazon.in/ikis-Designer-Natural-Reusable-Chopsticks/dp/B09CHG5YV5/ref=sr_1_8526?qid=1679214609&s=kitchen&sr=1-8526,4.4,20,₹99,₹450
DAYS Thank You Teacher Mug Best Teacher Gift Teacher Mug Best Gift for Personalized Name Teacher on Birthday Teacher's 330...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61YBtUyEMkL._AC_UL320_.jpg,https://www.amazon.in/DAYS-Teacher-Birthday-Teachers-Teacher/dp/B09GN2BGYB/ref=sr_1_2424?qid=1679214495&s=kitchen&sr=1-2424,4.5,179,₹299,₹400
"PHILIPS Smart Wi-Fi LED T-Beamer 20-Watt 2-Feet (Pack of 1, Shades of White + Tunable + Dimmable + Pre-Set Modes, Compatib...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61CfU4Euz1L._AC_UL320_.jpg,https://www.amazon.in/PHILIPS-20W-Light-Pack-929003071113_1/dp/B08YRJLS7Z/ref=sr_1_5645?qid=1679214551&s=kitchen&sr=1-5645,4.4,205,₹984,"₹2,399"
Helliot Cotton Mop Refill for Floor Cleaning 300gm (White) - Pack of 2,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91OyNKYccjL._AC_UL320_.jpg,https://www.amazon.in/Helliot-Cotton-Refill-Floor-Cleaning/dp/B08F2TR39Z/ref=sr_1_7020?qid=1679214577&s=kitchen&sr=1-7020,4.2,"1,029",₹279,₹500
"X-Type Microfiber Floor Cleaning mop and Free 1-Hook, Hand-Free Wash Self Wringing Flat Mop, 360 Degree Dry/Wet Mop for Ho...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71NraoYKL0L._AC_UL320_.jpg,https://www.amazon.in/Microfiber-Cleaning-Hand-Free-Wringing-Hardwood/dp/B0BG2Y15CJ/ref=sr_1_4181?qid=1679214525&s=kitchen&sr=1-4181,4.0,39,₹699,"₹2,499"
Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/719MU1s5AyL._AC_UL320_.jpg,https://www.amazon.in/Dynore-Stainless-Measuring-8-Pieces-DS_45/dp/B01F7B2JCI/ref=sr_1_4369?qid=1679214529&s=kitchen&sr=1-4369,4.2,"5,045",₹219,₹450
Giftswrap Stainless Steel Magic Spin Mop Floor Cleaner Stick Rod 360 Degree Rotating Spin Mop Handle.,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71+3-+mH9KL._AC_UL320_.jpg,https://www.amazon.in/Giftswrap-Stainless-Cleaner-Degree-Rotating/dp/B099WQNBXT/ref=sr_1_1962?qid=1679214488&s=kitchen&sr=1-1962,2.9,794,₹268,₹399
ASTRECA Faucet Stainless Steel Metal Storage Racks Adjustable Sink Rag Sponge Draining Rack Kitchen Bathroom Soap Storage ...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61FT-dcBT6L._AC_UL320_.jpg,https://www.amazon.in/ASTRECA-Storage-Adjustable-Draining-Bathroom/dp/B08YJZVYMC/ref=sr_1_2659?qid=1679214499&s=kitchen&sr=1-2659,3.8,659,₹279,"₹1,499"
Cycle Naivedya Cup Sambrani (Dhoop /Loban / Guggal) for Daily Puja. Traditional Devotional Fragrance. 4 Packs with 12 Cups...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-XeS-e0tL._AC_UL320_.jpg,https://www.amazon.in/Cycle-Bamboo-Shanthi-Naivedya-Sambrani/dp/B0776QSD14/ref=sr_1_216?qid=1679214448&s=kitchen&sr=1-216,4.4,"7,687",₹259,₹288
"Milton Slender Stainless Steel Flask, 500 ml, Silver",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/616JcOmjD0L._AC_UL320_.jpg,https://www.amazon.in/Milton-Slender-Stainless-Steel-Silver/dp/B00MISG4CA/ref=sr_1_7013?qid=1679214577&s=kitchen&sr=1-7013,4.2,"2,456",₹660,₹880
TIB The Intellect Bazaar Glace Cotton Elastic Fitted Bedsheets King Size | Bedsheet for Double Bed with 2 Pillow Covers (7...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71C+1jo7aHL._AC_UL320_.jpg,https://www.amazon.in/TIB-Intellect-Bedsheets-Bedsheet-Cream-Leaves/dp/B0BWN44GJ6/ref=sr_1_5294?qid=1679214545&s=kitchen&sr=1-5294,4.8,6,₹668,"₹1,499"
"Treo by Milton All Fresh Borosilicate Glass Tiffin, 400 ml, Set of 3, Transparent",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71IO2ouEb2L._AC_UL320_.jpg,https://www.amazon.in/Milton-Fresh-Borosilicate-Tiffin-Transparent/dp/B07N8KH97Z/ref=sr_1_7119?qid=1679214581&s=kitchen&sr=1-7119,4.5,"1,470","₹1,098","₹1,445"
"FLYNGO Foldable Cloth Storage Box with Lid and Handles Clothes Organizer for Wardrobe, Books, Toys, and Other Supplies",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71-q0SbQiCL._AC_UL320_.jpg,https://www.amazon.in/FLYNGO-Foldable-Organizer-Wardrobe-Supplies/dp/B0BRXJNJ76/ref=sr_1_2656?qid=1679214499&s=kitchen&sr=1-2656,4.9,39,₹575,₹999
"AGARO Crown Instant Egg Boiler 360 Watts, Boils Up to 7 Eggs with 3 Modes Heating/Stainless Steel Body (Silver)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81C69vzcP9S._AC_UL320_.jpg,https://www.amazon.in/AGARO-Instant-Boiler-Stainless-Silver/dp/B08HP56N7Y/ref=sr_1_8204?qid=1679214602&s=kitchen&sr=1-8204,4.5,770,₹869,"₹1,599"
SPHINX Artificial Marigold Fluffy Flowers Garlands for Festive Pooja Wedding Housewarming Diwali Decorations Festival Even...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81hmqwhS1ZL._AC_UL320_.jpg,https://www.amazon.in/Artificial-Marigold-Flowers-Garlands-Decoration/dp/B0793QZ8JK/ref=sr_1_2836?qid=1679214502&s=kitchen&sr=1-2836,4.2,"3,818",₹220,₹899
"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71dP2SV0GLL._AC_UL320_.jpg,https://www.amazon.in/VR-Pcs-Different-Multi-Color-Multicolor/dp/B08F47T4X5/ref=sr_1_361?qid=1679214452&s=kitchen&sr=1-361,4.2,"20,017",₹129,₹139
Coolbeds Satin Silk Pillow Covers for Hair and Skin |Satin Pillow Covers for Hair and Skin 2Pack |Silk scrunchies for Wome...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51EUjWtOt2L._AC_UL320_.jpg,https://www.amazon.in/Coolbeds-pillow-Scrunchies-Stylish-scrunchies/dp/B0974PM9R2/ref=sr_1_812?qid=1679214462&s=kitchen&sr=1-812,4.3,"4,188",₹499,"₹1,699"
"ORCHID ENGINEERS Cast Iron Key Holder, Pack of 1 , Multi-Coloured",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/811m4Zlg+uL._AC_UL320_.jpg,https://www.amazon.in/ORCHID-ENGINEERS-Key-Holder-Multicolour/dp/B07DNJRHLM/ref=sr_1_8739?qid=1679214612&s=kitchen&sr=1-8739,4.5,"1,330",₹299,₹699
"Philips Wiz Wi-Fi Enabled E27 12-Watt LED Smart Bulb, Compatible with Amazon Alexa and Google Assistant(16M Colours +Shade...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ylNL54UFL._AC_UL320_.jpg,https://www.amazon.in/Philips-Enabled-Compatible-Assistant-Dimmable/dp/B0BB25ZKDR/ref=sr_1_5834?qid=1679214555&s=kitchen&sr=1-5834,3.9,37,₹969,"₹2,249"
"Wakefit Height Adjustable Hollow Fibre Sleeping Pillow with Zip | Set of 2 (White and Grey,  27 x 16 Inches) 3 Months Warr...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61y6iRvb-WL._AC_UL320_.jpg,https://www.amazon.in/Wakefit-Sleeping-Pillow-Set-27/dp/B07L6GZYDV/ref=sr_1_44?qid=1679214443&s=kitchen&sr=1-44,4.4,"48,785",₹788,₹904
"Eagle Digital Pocket Scale with 600 g Capacity, 0.01g Accuracy - Small Weight Machine with Low battery, Overload Indicato...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71+8sS8dydL._AC_UL320_.jpg,https://www.amazon.in/EAGLE-Digital-Pocket-Weighing-Backlight/dp/B08F4JD6KQ/ref=sr_1_4343?qid=1679214528&s=kitchen&sr=1-4343,3.8,"1,362",₹692,₹900
"Kai Premium Kitchen Knife Set of 4, Stainless Steel Nakiri Knife, Santoku Knife, Utility Knife & Serrated Knife and Free C...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41koyEbiC-L._AC_UL320_.jpg,https://www.amazon.in/Kai-Premium-Stainless-Serrated-Sharpener/dp/B09FL83XGD/ref=sr_1_4192?qid=1679214525&s=kitchen&sr=1-4192,4.4,224,"₹1,349","₹1,999"
SHOPOPOYE Table lamp for Study Led Light-Study Lamp for students rechargeable-Table lamps for study room-Night lamp for st...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/612oVFsxulL._AC_UL320_.jpg,https://www.amazon.in/SHOPOPOYE-Light-Study-Students-Rechargeable-Table-Room-Night/dp/B0B3S566CC/ref=sr_1_1404?qid=1679214473&s=kitchen&sr=1-1404,4.1,489,₹884,"₹1,999"
"Prestige Svachh Popular Spillage Control Stainless Steel Outer Lid Pressure Cooker, 1.5 L (Silver)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61os4kAa3KL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Popular-Spillage-Stainless-Pressure/dp/B0BJPRB1TK/ref=sr_1_1699?qid=1679214480&s=kitchen&sr=1-1699,3.9,39,"₹1,510","₹1,750"
PagKis Straight and Curved Stainless Steel Tweezers (Black) - Set of 2,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71-NVNJCM2L._AC_UL320_.jpg,https://www.amazon.in/PagKis-Straight-Curved-Stainless-Tweezers/dp/B01MY1J5SS/ref=sr_1_6439?qid=1679214566&s=kitchen&sr=1-6439,4.4,539,₹188,₹395
"Amazon Brand - Solimo All-in-1 Multi-Purpose Mandoline Slicer for Vegetables & Fruits, with 30+ Adjustments, 3 Different C...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61aOqdc9smL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-All-Multi-Purpose-Adjustments/dp/B0B82TD3XP/ref=sr_1_1741?qid=1679214481&s=kitchen&sr=1-1741,4.0,83,₹529,"₹1,400"
"KayJen™ EVA Anti Slip Mat/Sheet for Fridge, Bathroom, Kitchen, Drawer, Shelf Liner, 400 GSM, Ethylene Vinyl Acetate",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61eHWqNUb8L._AC_UL320_.jpg,https://www.amazon.in/KayJenTM-Fridge-Bathroom-Kitchen-Drawer/dp/B08N4V7L1B/ref=sr_1_5770?qid=1679214554&s=kitchen&sr=1-5770,4.1,"2,687",₹464,"₹1,250"
Rylan Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61mTdDOlONL._AC_UL320_.jpg,https://www.amazon.in/Rylan-Multifunctional-Egg-Automatic-Non-Stick/dp/B0BV2MJHBK/ref=sr_1_4424?qid=1679214531&s=kitchen&sr=1-4424,4.6,124,₹649,₹999
AmazonBasics Emergency Seat Belt Cutter and Window Hammer,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81VtvcWmc6L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-SW-837-Emergency-Escape-Tool/dp/B073J92G1J/ref=sr_1_1470?qid=1679214476&s=kitchen&sr=1-1470,4.3,"9,784",₹398,₹600
"Kuber Industries Bath/Washing Tub|Multipurpose With Unbreakable Plastic Material|Size 54 x 54 x 25 CM, Pack of 1, Capicity...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51mkL9gV-eL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Unbreakable-Multipurpose-KUBMART3192/dp/B08FMS1QJ9/ref=sr_1_2834?qid=1679214502&s=kitchen&sr=1-2834,4.4,"2,171",₹339,₹799
Camel Fabrica Acrylic Ultra Pearl and Metallic Colour Set - Pack of 20 (White),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71aSY3Li66L._AC_UL320_.jpg,https://www.amazon.in/Camel-Fabrica-Acrylic-Metallic-Colour/dp/B07N2577XM/ref=sr_1_4027?qid=1679214522&s=kitchen&sr=1-4027,4.6,"3,312",₹490,₹520
"Kuber Industries PVC 45 MM Artificial Grass Door Mat- 24""x 15.2"", Green (Grass0107),Standard",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81F7BuJu2EL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Artificial-Grass-Grass0107/dp/B078GQ3MDJ/ref=sr_1_1943?qid=1679214487&s=kitchen&sr=1-1943,2.8,143,₹105.07,"₹1,228"
"Kuber Industries Multipurpose Plastic Laundry Basket/Bin/Hamper/Bucket/Storage Organizer With Lid, 55 Ltr. (Brown)-46KM0455",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71CITO4PQ+L._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Multipurpose-Organizer-46KM0455/dp/B09MLMMMQ2/ref=sr_1_8536?qid=1679214609&s=kitchen&sr=1-8536,3.8,66,₹949,"₹1,999"
AIR-ROMA Lemon Grass Air Freshener Spray 200ml,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51lnlcaZpLL._AC_UL320_.jpg,https://www.amazon.in/AirRoma-Lemon-Grass-Freshener-Spray/dp/B078YVRG24/ref=sr_1_4018?qid=1679214522&s=kitchen&sr=1-4018,3.7,"2,131",₹199,₹249
"The Purple Tree Cute Cloud Moon Star Cot Cushion with Crown (Pack of 3, 16x16 inch, Velvet) Kids Cushion, Soft Toy, Soft P...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/31OU14i0PqL._AC_UL320_.jpg,https://www.amazon.in/Purple-Cloud-Cushion-Babies-Cushions/dp/B07SS1YDHH/ref=sr_1_6246?qid=1679214562&s=kitchen&sr=1-6246,4.3,"3,351",₹599,"₹1,299"
"ILU® Dream Catcher with Lights, Wall Hangings, Crafts, Home Décor, Handmade for Bedroom, Balcony, Garden, Party, Café, Dec...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81a4sXq6N4L._AC_UL320_.jpg,https://www.amazon.in/Hangings-Handmade-Decoration-Decorative-Feathers/dp/B092DVXVB2/ref=sr_1_1704?qid=1679214480&s=kitchen&sr=1-1704,4.0,"1,838",₹299,₹599
Birthday Popper Glow in The Dark Radium Sticker | Set of 10 | Birthday Party Return Gifts for Kids of All Age Group in Bulk,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71Zkffpz8xL._AC_UL320_.jpg,https://www.amazon.in/Birthday-Popper-Party-Return-Gifts/dp/B07NL9JTS7/ref=sr_1_6262?qid=1679214562&s=kitchen&sr=1-6262,3.9,536,₹499,₹699
"GLUN Magic Silicone Dish Washing Gloves, Silicon Cleaning Gloves, Silicon Hand Gloves for Kitchen Dishwashing and Pet Groo...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41zgcZKX6QL._AC_UL320_.jpg,https://www.amazon.in/GLUN-Silicone-Cleaning-Dishwashing-Grooming/dp/B08GSTHXQ8/ref=sr_1_4005?qid=1679214520&s=kitchen&sr=1-4005,3.8,"4,071",₹189,₹599
"PRAFU Bath mat Door Mat Floor Mat Bathroom Mat Doormat Bathmat Bathroom Carpet Cushion Mat Super Absorbent Soft Mat, Quick...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41Mz08jAi7L._AC_UL320_.jpg,https://www.amazon.in/PRAFU-Bathroom-Doormat-Bathmat-Absorbent/dp/B0BTDNVHSV/ref=sr_1_1745?qid=1679214481&s=kitchen&sr=1-1745,4.5,30,₹229,₹599
"RIVERSOFT Combo Pack SF-15 PRO (ABS, Chrome) and SFC-15 (PP, white) shower filter for hard water with 15 stage with extra ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71kpvrKsZPL._AC_UL320_.jpg,https://www.amazon.in/RIVERSOFT-cartridge-Reduces-hairfall-protects/dp/B07XVLHQXN/ref=sr_1_7111?qid=1679214581&s=kitchen&sr=1-7111,4.0,"1,292","₹2,099","₹7,499"
