name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Urali Women's Cotton Floral Print Maxi Nighty,women's clothing,Clothing,https://m.media-amazon.com/images/I/61HxRAOJ6EL._AC_UL320_.jpg,https://www.amazon.in/Urali-Womens-Cotton-Floral-N250-340-DotFlower-Maroon-XL_Maroon_XL/dp/B09RGJ373X/ref=sr_1_5815?qid=1679152951&s=apparel&sr=1-5815,4.0,94,₹916,"₹1,499"
ICW Women's Premium Wrinkle Ironless Crinkled Cotton Hemp Summer Scarf Stoles Shawl head scarves for girls,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71IXF85zHOL._AC_UL320_.jpg,https://www.amazon.in/ICW-Womens-Scarf-Black-Maroon/dp/B07KP61QPZ/ref=sr_1_6088?qid=1679152959&s=apparel&sr=1-6088,3.6,22,₹499,"₹1,000"
Strezum Boob Tape Breast Lift Tape for Contour Lift & Fashion | Boobytape Athletic Tape for Breasts Body Tape for Lift & P...,women's clothing,Clothing,https://m.media-amazon.com/images/I/41pMy52h6KL._AC_UL320_.jpg,https://www.amazon.in/Boobytape-Athletic-Waterproof-Sweatproof-Invisible/dp/B0BWTJB8BV/ref=sr_1_11950?qid=1679153171&s=apparel&sr=1-11950,5.0,4,₹399,₹999
Women Winter Gloves Soft Fur Angora Rabbit Wool Casual Running Windproof Hand Gloves with Touchscreen Fingers (Purple),women's clothing,Clothing,https://m.media-amazon.com/images/I/71G-Ck5nCeL._AC_UL320_.jpg,https://www.amazon.in/Winter-Running-Windproof-Touchscreen-Fingers/dp/B0BRKY1BC6/ref=sr_1_18753?qid=1679153418&s=apparel&sr=1-18753,3.0,2,₹249,"₹1,299"
Women Low cut Sneaker Socks for Girls Boys Ankle Lenght Cotton No show Invisible Loafer Socks Casual Anti Odor Cartoon Des...,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51XTPwkfknL._AC_UL320_.jpg,https://www.amazon.in/Sneaker-Lenght-Invisible-Cartoon-socks/dp/B0BVQRCX6H/ref=sr_1_4513?qid=1679152903&s=apparel&sr=1-4513,5.0,2,₹149,₹399
AKHIRAH Women's 1 pair Panty Hose Long Exotic Stockings Tights(thick),women's clothing,Clothing,https://m.media-amazon.com/images/I/41g-6HvFgYL._AC_UL320_.jpg,https://www.amazon.in/AKHIRAH-Womens-Panty-Exotic-Stockings/dp/B0BS1QSQFN/ref=sr_1_1017?qid=1679152777&s=apparel&sr=1-1017,5.0,1,₹299,₹999
Fashion Basket Gorgette Embroidery Sequence work Lehenga choli For womens(FB-LH-L8259_Free Size),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61bdnZxwzlL._AC_UL320_.jpg,https://www.amazon.in/Fashion-Basket-Gorgette-Embroidery-FB-LH-L8259_Free/dp/B0BRCC3S7L/ref=sr_1_1450?qid=1679152793&s=apparel&sr=1-1450,5.0,3,"₹1,139","₹2,999"
Seeotwo 4 Pieces Thick and Slim Non-Slip Elastic Sports Headbands - Athletic Skinny Hair Headband for Unisex - Silicone Gr...,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41LPPInk28L._AC_UL320_.jpg,https://www.amazon.in/Pieces-Non-Slip-Elastic-Sports-Headbands/dp/B09BRDH73P/ref=sr_1_1592?qid=1679152799&s=apparel&sr=1-1592,3.9,153,₹499,₹800
Zakod Soft & Stretchable Cotton Lycra Churidar Free Size Leggings Combo Offer for Women Fit to Waist Multicolour,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41XIgX0TmFL._AC_UL320_.jpg,https://www.amazon.in/Zakod-Stretchable-Cotton-Churidar-Leggings/dp/B0B256L7QW/ref=sr_1_7572?qid=1679153012&s=apparel&sr=1-7572,2.7,66,"₹1,199","₹2,999"
"DARZI Womens Jogger Denim Pants Elastic Waist Stretchy Drawstring Casual Blue Jeans, mid Rise Fashionable Jogger Jeans",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71dpnvYhUUL._AC_UL320_.jpg,https://www.amazon.in/DARZI-Womens-Elastic-Stretchy-Drawstring/dp/B07YF245H7/ref=sr_1_17058?qid=1679153358&s=apparel&sr=1-17058,5.0,1,₹449,"₹1,499"
Goodluck Womens Sun Protection Summer Coat/Mask SunCoat (Driving Coat),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81W-qUrIILL._AC_UL320_.jpg,https://www.amazon.in/Goodluck-Womens-Protection-SunCoat-Driving/dp/B08YN8ZLB4/ref=sr_1_7938?qid=1679153026&s=apparel&sr=1-7938,4.0,64,₹519,"₹1,299"
HIYA - HERE IS YOUR AFFINITY Women Cotton Non Padded Wire Free Everyday Bra Pack of 6,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71drobh9fgL._AC_UL320_.jpg,https://www.amazon.in/Hiya-Affinity-Womens-Non-Padded-Everyday/dp/B0B5KPWBRR/ref=sr_1_11965?qid=1679153172&s=apparel&sr=1-11965,3.6,77,₹349,₹799
RUDRAPRAYAG anarkali georgette and santoon straight suits for women | anarkali suit for women readymade | gown for women s...,women's clothing,Clothing,https://m.media-amazon.com/images/I/817Lteh0ueL._AC_UL320_.jpg,https://www.amazon.in/RUDRAPRAYAG-georgette-readymade-semi-stitched-Accessories/dp/B0BW5KRCT2/ref=sr_1_5505?qid=1679152939&s=apparel&sr=1-5505,3.8,32,"₹2,599","₹5,999"
Myorica Women Regular Fit Spread Collar Casual Shirt,women's clothing,Clothing,https://m.media-amazon.com/images/I/31jNOmb+YuL._AC_UL320_.jpg,https://www.amazon.in/Myorica-Regular-Spread-Collar-Casual/dp/B0BNJD2FWY/ref=sr_1_17537?qid=1679153375&s=apparel&sr=1-17537,5.0,1,₹359,"₹1,599"
MOIRA Women Nylon Blend Floral Floor Length Babydoll Body Stocking,women's clothing,Clothing,https://m.media-amazon.com/images/I/61Q5OWSOM2S._AC_UL320_.jpg,https://www.amazon.in/MOIRA-Womens-Polymide-Elastane-Stocking/dp/B095M6W98P/ref=sr_1_17964?qid=1679153391&s=apparel&sr=1-17964,3.7,55,₹389,₹499
"Fflirtygo Women's Cotton Capri for Women, Three Fourth for Women Capris Combo of 3, 3/4th Pajama, Womens Night Wear (Print...",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81mP2ORwi2L._AC_UL320_.jpg,https://www.amazon.in/Fflirtygo-Pyjamas-Nightwear-Printed-Assorted/dp/B07WKLSNGT/ref=sr_1_4039?qid=1679152886&s=apparel&sr=1-4039,3.5,"2,606",₹759.05,"₹2,500"
Diva Secret Invisible Nipple Lifter,women's clothing,Clothing,https://m.media-amazon.com/images/I/51-z7cOo3US._AC_UL320_.jpg,https://www.amazon.in/Diva-Secret-Invisible-Nipple-Lifter/dp/B0B17J86X3/ref=sr_1_12635?qid=1679153199&s=apparel&sr=1-12635,1.0,1,₹199,₹799
Cloth Clock Hot Releases Women's Cotton Coco Silk Embroidery Sequence Work Unstitched Salwar Suit Dress Material With Daya...,women's clothing,Clothing,https://m.media-amazon.com/images/I/71RQ1gNKemL._AC_UL320_.jpg,https://www.amazon.in/Cloth-Clock-Coco-Dress-Material/dp/B0BTQ21NNN/ref=sr_1_8725?qid=1679153053&s=apparel&sr=1-8725,1.0,1,₹799,"₹1,999"
Womanista Women's Organza Sarees (TI2555_Grey),women's clothing,Clothing,https://m.media-amazon.com/images/I/71MoIAjNBKL._AC_UL320_.jpg,https://www.amazon.in/Womanista-Womens-Organza-Sarees-TI2555_Grey/dp/B09J3JW67T/ref=sr_1_5605?qid=1679152942&s=apparel&sr=1-5605,3.6,51,₹819,"₹3,049"
"Shasmi Women's & Girls' White Short Puff Sleeve, One Shoulder Neck, Ruched Bust Solid Tops for Women/Tops, T-Shirts for Gi...",women's clothing,Clothing,https://m.media-amazon.com/images/I/61pWBksKRuL._AC_UL320_.jpg,https://www.amazon.in/Shasmi-Womens-Sleeve-Shoulder-T-Shirts/dp/B0BP7QQJQS/ref=sr_1_8714?qid=1679153053&s=apparel&sr=1-8714,5.0,16,₹398,"₹1,599"
Fashion SAY Women's Cotton Printed Kurta with Skirt Set (Beige)-P,women's clothing,Clothing,https://m.media-amazon.com/images/I/718+eq0HOWL._AC_UL320_.jpg,https://www.amazon.in/Fashion-SAY-Womens-Cotton-Printed/dp/B0B3JQZV9G/ref=sr_1_10736?qid=1679153127&s=apparel&sr=1-10736,3.3,4,₹669,"₹1,999"
Rajnandini Women's Black Cotton Printed Salwar Suit Material (Free Size_Unstitched_Black),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81y0RXik59L._AC_UL320_.jpg,https://www.amazon.in/Rajnandini-Printed-Unstitched-Material-Dupatta/dp/B07VLRXDCK/ref=sr_1_3168?qid=1679152855&s=apparel&sr=1-3168,3.3,325,₹375,"₹1,665"
DIMPY GARMENTS BuyNewTrend Hosiery Lycra Plain Women Long Shrug,women's clothing,Clothing,https://m.media-amazon.com/images/I/61ggCQbZ7AL._AC_UL320_.jpg,https://www.amazon.in/DIMPY-GARMENTS-BuyNewTrend-Hosiery-X-Large/dp/B08WJD28D9/ref=sr_1_13494?qid=1679153231&s=apparel&sr=1-13494,3.4,104,₹364,"₹1,399"
SIGHTBOMB Ribbed Polo Cardigan Tops for Women,women's clothing,Clothing,https://m.media-amazon.com/images/I/71iOHl2lXgL._AC_UL320_.jpg,https://www.amazon.in/SIGHTBOMB-Ribbed-Cardigan-Women-Small-Medium/dp/B0B3SJMRD1/ref=sr_1_1037?qid=1679152777&s=apparel&sr=1-1037,4.1,79,₹388,"₹1,200"
"SIRIL Women's Knitted, Dyed Lycra Dress(332TK10051-P_)",women's clothing,Clothing,https://m.media-amazon.com/images/I/61cd4A2nIYL._AC_UL320_.jpg,https://www.amazon.in/SIRIL-Womens-Knitted-Line-332TK10051-S_Wine/dp/B0B1X5PF24/ref=sr_1_9653?qid=1679153089&s=apparel&sr=1-9653,5.0,2,₹299,"₹1,424"
"SK ENTERPRISEHairband, Plastic Headband for Girls and Women, Pack of 12 - Multicolor",women's clothing,Clothing,https://m.media-amazon.com/images/I/517UWnhLoBL._AC_UL320_.jpg,https://www.amazon.in/ENTERPRISEHairband-Plastic-Headband-Girls-Women/dp/B0B9RVSL3B/ref=sr_1_15221?qid=1679153293&s=apparel&sr=1-15221,5.0,1,₹289,₹999
SIRIL Women's Slubby Pigment Printed Straight Kurta Set with Dupatta,women's clothing,Clothing,https://m.media-amazon.com/images/I/61OWyTrlXYL._AC_UL320_.jpg,https://www.amazon.in/SIRIL-Pigment-Printed-Straight-14KBD235-M_Baby/dp/B0B697H16Z/ref=sr_1_14678?qid=1679153273&s=apparel&sr=1-14678,5.0,2,₹729,"₹3,471"
Harpa Women's Regular Fit T-Shirt,women's clothing,Clothing,https://m.media-amazon.com/images/I/81vzKRT-1nL._AC_UL320_.jpg,https://www.amazon.in/Harpa-Basics-Regular-T-Shirt-GR6203_Yellow/dp/B08RC4BV9N/ref=sr_1_10202?qid=1679153108&s=apparel&sr=1-10202,3.9,274,₹379,₹999
Janasya Women's Art Silk Regular Salwar Suit,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81W08BnYEqS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Green-Dupatta-Green_Medium/dp/B0983D28F9/ref=sr_1_10100?qid=1679153105&s=apparel&sr=1-10100,3.7,266,₹879,"₹2,699"
DHRUVI TRENDZ Soft Cotton & Silk Saree For Women Banarasi Saree Under 399 2021 Beautiful For Women saree,women's clothing,Clothing,https://m.media-amazon.com/images/I/61KzRyWxe4L._AC_UL320_.jpg,https://www.amazon.in/Dhruvi-Trendz-Cotton-Sarees-Beautiful/dp/B08HQRN2PC/ref=sr_1_14405?qid=1679153262&s=apparel&sr=1-14405,3.8,71,₹259,"₹1,999"
INDO ERA Women's Cotton Blend Solid Straight Kurta Palazzo With Dupatta Set (KH4BK4236),women's clothing,Clothing,https://m.media-amazon.com/images/I/71ERhFRzcIL._AC_UL320_.jpg,https://www.amazon.in/INDO-ERA-Straight-Palazzo-Black_KH4BK4236_Medium/dp/B0B4DLLWFH/ref=sr_1_15156?qid=1679153290&s=apparel&sr=1-15156,4.1,15,"₹1,099","₹3,499"
SILVER STORK Women's Cotton Plain Hipster Panties (Pack of 5; Colours May Vary),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61kzcf1cfML._AC_UL320_.jpg,https://www.amazon.in/SILVER-STORK-Womens-Panties-Colours/dp/B098PDB771/ref=sr_1_18803?qid=1679153420&s=apparel&sr=1-18803,4.0,161,₹439,₹999
Amazon Brand - Eden & Ivy Women Pajama Top,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Mm0csHWkL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Womens-Casual-ENISS22WSPSET908_Multi/dp/B09TKZ4LPC/ref=sr_1_13219?qid=1679153220&s=apparel&sr=1-13219,5.0,2,₹645,"₹1,599"
Pothys for Tavasya Womens Sarees,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81dVfqjKcYL._AC_UL320_.jpg,https://www.amazon.in/Pothys-Tavasya-Womens-Mustard-DA13_Mustard/dp/B0BRJMR1C8/ref=sr_1_15423?qid=1679153300&s=apparel&sr=1-15423,5.0,2,₹459,"₹1,499"
BIBA Women Salwar Suit Set,women's clothing,Clothing,https://m.media-amazon.com/images/I/61QsWZyhWVL._AC_UL320_.jpg,https://www.amazon.in/BIBA-BLACK-SALWAR_SUIT_SET-xl-SKD7197/dp/B08T239BBJ/ref=sr_1_5370?qid=1679152934&s=apparel&sr=1-5370,3.8,178,"₹1,649","₹3,299"
Dilency Sales Women's Cotton Lightly Padded Wire Free Sports Bra,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41+VNoV0wsL._AC_UL320_.jpg,https://www.amazon.in/Dilency-Sales-Padded-Sports-NBA-01_Black_28-34/dp/B08BZTXC7H/ref=sr_1_2416?qid=1679152829&s=apparel&sr=1-2416,4.1,472,₹419,"₹1,399"
Clovia Women's Cotton Rich Non-Padded Wirefree T-Shirt Bra - Purple,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71QA0lnG8jL._AC_UL320_.jpg,https://www.amazon.in/Clovia-Womens-Non-Padded-Wirefree-T-Shirt/dp/B01M6AB2L3/ref=sr_1_1219?qid=1679152784&s=apparel&sr=1-1219,3.9,"3,355",₹249,₹599
HELISHA Women's & Girls Regular wear Strapless Wire Free Stick-On Bra Silicone Free-Bra (Pack-of-1),women's clothing,Clothing,https://m.media-amazon.com/images/I/31IIPoTQ5PL._AC_UL320_.jpg,https://www.amazon.in/HELISHA-Regular-Strapless-Silicone-Free-Bra/dp/B0BPSZTJQ4/ref=sr_1_6584?qid=1679152977&s=apparel&sr=1-6584,5.0,1,₹474,"₹1,299"
BHARATASYA Ultra Soft Cable Knit Winter Woolen Warm Beanie Cap for Women Purple,women's clothing,Clothing,https://m.media-amazon.com/images/I/71-eCfJ82pL._AC_UL320_.jpg,https://www.amazon.in/BHARATASYA-Winter-Woolen-Beanie-Purple/dp/B09NSHFR2Z/ref=sr_1_15328?qid=1679153297&s=apparel&sr=1-15328,5.0,1,₹379,₹999
"Women's Cotton Blend Multicolor Unstitched Blouse Materials 1 meters Each (Pack of 10 Pieces, Free Size)",women's clothing,Clothing,https://m.media-amazon.com/images/I/918xJsuwJnL._AC_UL320_.jpg,https://www.amazon.in/Womens-Cotton-Multicolor-Unstitched-Materials/dp/B08P28BML6/ref=sr_1_5414?qid=1679152936&s=apparel&sr=1-5414,3.4,88,₹694,"₹1,500"
"Romaisa Women's Satin Solid Maxi Length Nighty, Wrap Gown, Bra and Thong _Nightwear Set Pack of 4_Free Size",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71IV1vsT6jL._AC_UL320_.jpg,https://www.amazon.in/Romaisa-Nightwear-Nightie-Size-Free-Colour-Black/dp/B08629VMWZ/ref=sr_1_10517?qid=1679153120&s=apparel&sr=1-10517,3.7,56,₹636,"₹1,540"
"Mirana Crew Neck Front Pleat Detail Women Top with Long Sleeves for Office Wear, Casual Wear, Top for Women/Girls Top",women's clothing,Clothing,https://m.media-amazon.com/images/I/41vlZT2JVWL._AC_UL320_.jpg,https://www.amazon.in/Mirana-Detail-Sleeves-Office-Casual/dp/B0BTTF24BJ/ref=sr_1_2310?qid=1679152825&s=apparel&sr=1-2310,5.0,2,₹429,₹999
Skin Ultra-Thin Transparent Nylon Summer Skin Socks for Women/Girl's || Ankle Length Socks || Color Beige || Free Size,women's clothing,Clothing,https://m.media-amazon.com/images/I/51YUKA7y0LL._AC_UL320_.jpg,https://www.amazon.in/Ultra-Thin-Transparent-Nylon-Summer-Length/dp/B0BCS8S9K8/ref=sr_1_18219?qid=1679153400&s=apparel&sr=1-18219,1.0,1,₹149,₹399
Avantika Fashion Women's Kanjivaram Soft Pure Lichi Silk Saree With Blouse Piece,women's clothing,Clothing,https://m.media-amazon.com/images/I/61cTLHQ5qqL._AC_UL320_.jpg,https://www.amazon.in/Avantika-Fashion-Womens-Kanjivaram-Blouse/dp/B0BG7YGW1X/ref=sr_1_521?qid=1679152758&s=apparel&sr=1-521,3.5,43,₹545,"₹3,999"
Nature Thread® Women's Cotton Pants | Modern Salwar,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61UFL2bJUkL._AC_UL320_.jpg,https://www.amazon.in/Nature-Thread%C2%AE-Womens-Cotton-Modern/dp/B0BSSZJS85/ref=sr_1_15280?qid=1679153295&s=apparel&sr=1-15280,5.0,1,₹425,"₹1,199"
"Royal Export Women's Embroidered Cotton Kurta, Sharara & Dupatta",women's clothing,Clothing,https://m.media-amazon.com/images/I/31gAMG9j0dL._AC_UL320_.jpg,https://www.amazon.in/Royal-Export-Embroidered-Sharara-Dupatta/dp/B0BQGHYWWN/ref=sr_1_9685?qid=1679153089&s=apparel&sr=1-9685,5.0,1,₹999,"₹4,999"
Cazibe Women's Parka,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81JyMBc9FML._AC_UL320_.jpg,https://www.amazon.in/Cazibe-Womens-Quilted-Jacket-688BT_/dp/B07TD5PHTZ/ref=sr_1_18589?qid=1679153414&s=apparel&sr=1-18589,4.1,929,"₹1,239","₹3,599"
"Girl's Plastic Bra Strap Back Clips Converter (Black, Beige, Transparent, Free Size) - Pack of 4",women's clothing,Clothing,https://m.media-amazon.com/images/I/71MNO9bgTnS._AC_UL320_.jpg,https://www.amazon.in/Strap-Back-Clips-Converter-Pack/dp/B06Y4N2SBD/ref=sr_1_9679?qid=1679153089&s=apparel&sr=1-9679,5.0,3,₹199,₹499
Stylum Women's Indigo Printed Cotton Slub Straight Kurta (Navy Blue),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711C4gCT-RL._AC_UL320_.jpg,https://www.amazon.in/Stylum-Womens-Indigo-Printed-Straight/dp/B0B1DJHYV9/ref=sr_1_13425?qid=1679153228&s=apparel&sr=1-13425,3.4,10,₹572,"₹2,199"
MEHKFAB Women's Plus Size Kurti Kurta (MEHKPLUS7_15),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81dAhj5zLBL._AC_UL320_.jpg,https://www.amazon.in/MEHKFAB-Womens-Kurti-Kurta-MEHKPLUS7_15/dp/B0BH148VPL/ref=sr_1_6804?qid=1679152985&s=apparel&sr=1-6804,3.9,5,₹798,"₹2,297"
"CAREOPETA Pregnancy belts after delivery c section corset, post maternity belly support for women normal delivery abnormal...",women's clothing,Clothing,https://m.media-amazon.com/images/I/61Gq3hQRukL._AC_UL320_.jpg,https://www.amazon.in/CAREOPETA-Pregnancy-delivery-maternity-Postpartum/dp/B0BMG249X5/ref=sr_1_10863?qid=1679153132&s=apparel&sr=1-10863,4.0,2,₹799,"₹1,500"
MIRCHI FASHION Women's Traditional Banarasi Silk Blend Floral and Paisley Zari Woven Butta Saree with Blouse Piece,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81rRjSOS9RL._AC_UL320_.jpg,https://www.amazon.in/MIRCHI-FASHION-Banarasi-Paisley-36983-Purple/dp/B0BBZXDRQP/ref=sr_1_15459?qid=1679153300&s=apparel&sr=1-15459,5.0,2,₹449,"₹2,499"
Yashika Women's Silk Saree,women's clothing,Clothing,https://m.media-amazon.com/images/I/91lCE98PtlL._AC_UL320_.jpg,https://www.amazon.in/Yashika-Womens-Blouse-Sdpl-Swati-Navy_Multicolor/dp/B07HL695YR/ref=sr_1_5860?qid=1679152951&s=apparel&sr=1-5860,3.5,"1,602",₹269,"₹1,699"
Johny Kingdom Women's Slim Fit Joggers | Women's Slim Fit Track Pant | (Pack of 2),women's clothing,Clothing,https://m.media-amazon.com/images/I/61+4MVJ1XpL._AC_UL320_.jpg,https://www.amazon.in/Johny-Kingdom-Womens-1001-Jogger-Grey-L_Black/dp/B09BZXKVPG/ref=sr_1_3104?qid=1679152854&s=apparel&sr=1-3104,3.4,"1,064",₹599,₹999
NETLEAF Women Stylish Soft Linen Cotton Woven Design Saree,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41r9QzYWj7L._AC_UL320_.jpg,https://www.amazon.in/NETLEAF-Stylish-Cotton-Design-Maroon/dp/B0BLNMKMFD/ref=sr_1_9777?qid=1679153092&s=apparel&sr=1-9777,5.0,1,₹799,"₹2,499"
"ANGLINA Women's Satin Printed Kaftan/Nightwear/Nightgown/Nighty/Maxi GN010(Color-Maroon,Size-XL)",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/814XKfLcJfL._AC_UL320_.jpg,https://www.amazon.in/ANGLINA-Printed-Nightwear-Nightgown-Color-Maroon/dp/B09DBVHGHN/ref=sr_1_15208?qid=1679153292&s=apparel&sr=1-15208,5.0,1,₹397,"₹1,299"
Galwiz Women Casual Holi Print V-Neck Sleeveless Full Length Maxi Dress,women's clothing,Clothing,https://m.media-amazon.com/images/I/41F0I8DWBdL._AC_UL320_.jpg,https://www.amazon.in/Galwiz-Casual-V-Neck-Sleeveless-Length/dp/B0BBQVRNBT/ref=sr_1_18361?qid=1679153405&s=apparel&sr=1-18361,4.0,1,₹499,"₹1,499"
ZEYO Women's Cotton Heart Printed Maternity & Feeding Night Suit Set of Top & Pyjama Nursing Night Dress 5327,women's clothing,Clothing,https://m.media-amazon.com/images/I/71oYwb4NaqL._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Cotton-Maternity-Feeding/dp/B08PFJ68QM/ref=sr_1_6188?qid=1679152962&s=apparel&sr=1-6188,4.2,218,₹849,"₹2,499"
Levi's Women's 711 Skinny Fit Jeans,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81MsNLr6gnL._AC_UL320_.jpg,https://www.amazon.in/Levis-Womens-Skinny-Jeans-21306-0352_Blue_34/dp/B082QCGF8C/ref=sr_1_11710?qid=1679153162&s=apparel&sr=1-11710,3.7,12,₹899,"₹2,999"
Sidhidata Women's Kota Doria Cotton Manipuri Saree With Unstitched Blouse Piece,women's clothing,Clothing,https://m.media-amazon.com/images/I/91BywgJ3SKS._AC_UL320_.jpg,https://www.amazon.in/Sidhidata-Manipuri-Unstitched-Blue_Navy-Blue_Free/dp/B0979CYT78/ref=sr_1_434?qid=1679152754&s=apparel&sr=1-434,3.8,"1,165",₹449,"₹2,999"
"ZANISHA Women Rayon Lucknowi Chikankari Tops for Women, Straight Cut Top Tunic, Kurta for Women, Short Kurti Kurta, Office...",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81gtNnTh0-L._AC_UL320_.jpg,https://www.amazon.in/ZANISHA-Lucknowi-Chikankari-Straight-Top/dp/B0BXHC5HZT/ref=sr_1_9266?qid=1679153074&s=apparel&sr=1-9266,3.6,4,₹799,"₹2,499"
ishin Women's Chanderi Silk Peach & Beige Embellished A-Line Kurta set with Skirt And Dupatta,women's clothing,Clothing,https://m.media-amazon.com/images/I/41SSU26lXzL._AC_UL320_.jpg,https://www.amazon.in/Ishin-Womens-Chanderi-Embellished-Dupatta/dp/B0849THB6T/ref=sr_1_3866?qid=1679152881&s=apparel&sr=1-3866,3.9,59,₹649,"₹4,999"
DIMPY GARMENTS Blended Women's Dungaree Dress with Top,women's clothing,Clothing,https://m.media-amazon.com/images/I/71G68GX2ETL._AC_UL320_.jpg,https://www.amazon.in/DIMPY-GARMENTS-BuyNewTrend-Dungaree-Black-2025B/dp/B0847Q7NCG/ref=sr_1_2827?qid=1679152843&s=apparel&sr=1-2827,3.7,"1,051",₹399,"₹1,499"
Sticky Bra Push Up Strapless Bra for Women 2 Pack Adhesive Bra Invisible Lift Up Bra Magic Nipple Covers Chest Stickers Pa...,women's clothing,Clothing,https://m.media-amazon.com/images/I/61EokNPo4CL._AC_UL320_.jpg,https://www.amazon.in/Bra-Strapless-Adhesive-Invisible-Stickers/dp/B0BW8N32TQ/ref=sr_1_5971?qid=1679152956&s=apparel&sr=1-5971,5.0,1,₹349,₹898
Dhvani fashion Embroidered | Georgette Saree for Women | Zari Booti Work Kaju Design Mirror Sarees with Blouse Piece,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5134Zu04gbL._AC_UL320_.jpg,https://www.amazon.in/dhvani-fashion-Embroidered-Georgette-Mustard/dp/B0BCZ463KD/ref=sr_1_13985?qid=1679153249&s=apparel&sr=1-13985,1.0,3,₹799,"₹2,199"
leeza store Women's kanjivaram/kanchipuram Silk Blend Jacquard Woven Golden Zari Butta Saree With Blouse Piece,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/919Uu73NihL._AC_UL320_.jpg,https://www.amazon.in/Womens-Jacquard-Banarasi-17_Maroon-Color_Free/dp/B07NS36MYC/ref=sr_1_458?qid=1679152756&s=apparel&sr=1-458,3.8,"4,195",₹679,"₹2,999"
Monira Women's Pure Cambric Cotton Jaipuri Printed Kurti (MONJPR89_White),women's clothing,Clothing,https://m.media-amazon.com/images/I/713VoX2+QrL._AC_UL320_.jpg,https://www.amazon.in/Monira-Cambric-Jaipuri-Straight-MONJPR89-M/dp/B09B6YB178/ref=sr_1_9186?qid=1679153072&s=apparel&sr=1-9186,3.7,32,₹572,"₹1,996"
Max Women's Printed Elasticated Pyjamas,women's clothing,Clothing,https://m.media-amazon.com/images/I/81xExCa4WeS._AC_UL320_.jpg,https://www.amazon.in/Max-Womens-Standalone-Pyjamas-SU21NOOS27FUCHSIA_Fuchsia_XS/dp/B091673KBC/ref=sr_1_8398?qid=1679153042&s=apparel&sr=1-8398,4.1,96,₹219,₹449
Lymio Dresses for Women | A-Line Dress | Stylish Dress for Women,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71aqaBhZFeL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Womens-Dress-1-D-493-Sky-Blue-L_Sky/dp/B09NZG8LQ3/ref=sr_1_1230?qid=1679152784&s=apparel&sr=1-1230,3.2,"2,057",₹449,"₹3,999"
