name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
MW PRINTS Split Ac Cover With Indoor and Outdoor Unit for 1.5 Ton Capacity Water Resistance & DustProof (Floral Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/517NNq0QWWL._AC_UL320_.jpg,https://www.amazon.in/MW-Prints-Indoor-Outdoor-Capacity/dp/B09GKR9VVM/ref=sr_1_5324?qid=1679135893&s=appliances&sr=1-5324,4.2,340,₹435,₹999
SANAVYA Lint Filter Compatible for Haier 7 kg Semi Automatic Washing Machine Filter HTW70-186S / HTW70186S,appliances,All Appliances,https://m.media-amazon.com/images/I/81uHrjfFu2L._AC_UL320_.jpg,https://www.amazon.in/SANAVYA-Compatible-Automatic-HTW70-186S-HTW70186S/dp/B0B8CQ378L/ref=sr_1_7295?qid=1679136003&s=appliances&sr=1-7295,5.0,1,₹160,₹490
Glen Active Blender 350 Watt With 2 Interchangeable Jars Black (SA4048N),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61js9jPC5GL._AC_UL320_.jpg,https://www.amazon.in/Glen-Active-Blender-Interchangeable-Black/dp/B07PX2PVX1/ref=sr_1_2503?qid=1679135736&s=appliances&sr=1-2503,3.9,363,"₹2,098","₹4,195"
"HOKIPO Folding Cloth Laundry Basket for Clothes, Round Collapsible Storage Basket - Large 43 LTR, White, Packof 1 (AR2544)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81CPaKtd5TL._AC_UL320_.jpg,https://www.amazon.in/HOKIPO%C2%AE-Folding-Laundry-Clothes-Collapsible/dp/B07XLS64HS/ref=sr_1_7902?qid=1679136037&s=appliances&sr=1-7902,4.1,368,₹399,₹599
"AVEDIA Sink Water Filter Faucet, Faucet Filter, 360° Rotating FaucFilters Purifier Kitchen Tap Filtration Removes Chlorine...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51DjCYeqN5L._AC_UL320_.jpg,https://www.amazon.in/AVEDIA-Rotating-FaucFilters-Purifier-Filtration/dp/B0BT9QRSS1/ref=sr_1_8532?qid=1679136071&s=appliances&sr=1-8532,1.0,1,₹299,₹599
"SaiEllin Room Heater Handy Heater for Home, 1 Year Warranty | Office, Camper LED Screen 400 Watts Portable Wall Heater War...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71RHP8cqMoL._AC_UL320_.jpg,https://www.amazon.in/SaiEllin-Heater-Office-Portable-Heaters/dp/B09NHTK2V3/ref=sr_1_5248?qid=1679135888&s=appliances&sr=1-5248,3.5,498,₹698,"₹1,499"
"Maharaja Whiteline Odacio Dlx Juicer Mixer Grinder, 550W, 2 Jars, Cherry Red",appliances,All Appliances,https://m.media-amazon.com/images/I/51zXWN1DuAL._AC_UL320_.jpg,https://www.amazon.in/Maharaja-Whiteline-Odacio-Juicer-Grinder/dp/B08X5PT671/ref=sr_1_7275?qid=1679136003&s=appliances&sr=1-7275,3.4,125,"₹2,899","₹4,489"
ALTRUIST The (Flat spray Bottles) 1000 ml Trigger Spray Bottles for Liquid Sprayer Sanitizer/Ironing/Garden/Office/Hospita...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51rIb2mRcWL._AC_UL320_.jpg,https://www.amazon.in/ALTRUIST-Flat-spray-Multi-Purpose-Color_Black/dp/B09ZJ2QHZF/ref=sr_1_5260?qid=1679135890&s=appliances&sr=1-5260,5.0,1,₹249,₹399
"Angel Bear Refillable Spray Empty Bottle for Home Office Car Travel Cleaning, Fine Mist 100ml (Transparent) - Set of 5 (YS...",appliances,All Appliances,https://m.media-amazon.com/images/I/61J2r4BS-AS._AC_UL320_.jpg,https://www.amazon.in/Angel-Bear-Refillable-Cleaning-Transparent/dp/B089N9HWS9/ref=sr_1_1907?qid=1679135702&s=appliances&sr=1-1907,4.0,"2,805",₹160,₹210
Relaxo Everyday Jasmine Like Barbie Metal 1200mm Ceiling Fan for Kids(Pink),appliances,All Appliances,https://m.media-amazon.com/images/I/31id2SJ9Z9L._AC_UL320_.jpg,https://www.amazon.in/Relaxo-Everyday-Jasmine-Barbie-Ceiling/dp/B07D1RHRXP/ref=sr_1_6403?qid=1679135953&s=appliances&sr=1-6403,3.4,40,"₹3,499","₹6,999"
SKE Industrial Invisible Zipper Foot Hinged Shank S518 S518N S518NS S518S (S518N) | Rolled Hemming Foot | Pressure Foot Se...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/310WkRGm7UL._AC_UL320_.jpg,https://www.amazon.in/SKE-Industrial-Invisible-Hemming-Pressure/dp/B09GY9LNVZ/ref=sr_1_7272?qid=1679136002&s=appliances&sr=1-7272,4.0,18,₹329,₹799
STARVIN Cabin / Celling / Wall Fan || Office Fan || 12 Inch || Copper winding Motor || High Speed ||1 Year warranty || mak...,appliances,All Appliances,https://m.media-amazon.com/images/I/51DgAE2I6SL._AC_UL320_.jpg,https://www.amazon.in/STARVIN-Celling-Office-winding-warranty/dp/B09W294MV3/ref=sr_1_6934?qid=1679135983&s=appliances&sr=1-6934,5.0,4,"₹1,589","₹1,999"
Candes Magic Mark Shock-Proof & Water-Proof 1000 W Immersion Heater Rod (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/714SW6J8WOL._AC_UL320_.jpg,https://www.amazon.in/Candes-Shock-Proof-Water-Proof-Immersion-Heater/dp/B08B7P8QTR/ref=sr_1_8576?qid=1679136074&s=appliances&sr=1-8576,3.8,96,₹389,₹529
Tiksha Enterprises PRESENTS REFRIGERATOR 49.5CM (L) X 34.5CM (W) DIMENSION WIRE SHELF FOR ALL FRIDGE MODEL and specital fo...,appliances,All Appliances,https://m.media-amazon.com/images/I/71offIb5q+L._AC_UL320_.jpg,https://www.amazon.in/TIKSHA-ENTERPRISES-REFRIGERATOR-DIMENSION-380/dp/B08FFSYC23/ref=sr_1_6797?qid=1679135976&s=appliances&sr=1-6797,3.7,29,"₹1,003","₹1,250"
Granthi Enterprise PP Spun Filter | Spun Filter | Cartridge | Pre Filter | Outer Filter Candle | 5 Micron Pre Filter | Can...,appliances,All Appliances,https://m.media-amazon.com/images/I/71KQfmJfi7L._AC_UL320_.jpg,https://www.amazon.in/Granthi-Enterprise-Filter-Cartridge-Purifier/dp/B0B9HY63PC/ref=sr_1_4806?qid=1679135865&s=appliances&sr=1-4806,3.8,36,₹499,"₹2,999"
"Microtek EM 4170 + (899-150-4170) Automatic Voltage Stabilizer for AC up to 1.5 ton (170V-270V), Metallic Grey –Wall Mounted.",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81sfW+PpmjL._AC_UL320_.jpg,https://www.amazon.in/Microtek-EM4170-170V-270V-Digital-Stabilizer/dp/B0116U8R5W/ref=sr_1_4255?qid=1679135834&s=appliances&sr=1-4255,4.0,"1,067","₹1,740","₹2,940"
"Amazon Brand - Umi. Top Load Washing Machine Cover Suitable for Whirlpool Back Panel 6 kg, 6.2 kg, 6.5 kg, 7 kg, 7.2 kg, ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61kORo-D-2L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Suitable-Whirlpool-58X58X97/dp/B09XBJ8XP2/ref=sr_1_6829?qid=1679135978&s=appliances&sr=1-6829,3.7,35,₹417,₹900
Havells Era 1000-Watt Dry Iron (Grey/White),appliances,All Appliances,https://m.media-amazon.com/images/I/51IRXa3AxqL._AC_UL320_.jpg,https://www.amazon.in/Havells-Era-1000-Watt-Iron-White/dp/B00NLF14CO/ref=sr_1_1826?qid=1679135697&s=appliances&sr=1-1826,4.2,"4,236",₹899,"₹1,325"
Akua Beat Body Protective Cover for Hindustan Unilever Pureit Classic Nxt RO+MF l Classic Nxt RO+UV model Water Purifier (...,appliances,All Appliances,https://m.media-amazon.com/images/I/71+k2M8jn8L._AC_UL320_.jpg,https://www.amazon.in/Protective-Cover-Hindustan-Unilever-Purifier/dp/B0BNB4WWC7/ref=sr_1_6937?qid=1679135984&s=appliances&sr=1-6937,5.0,1,₹199,₹399
BABYFLY Electric Mini Garlic Grinder Chopper Vegetable Meat Fruit Crusher Small Food Processor with USB Cable (Multicolor),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61lVwwqB+SL._AC_UL320_.jpg,https://www.amazon.in/BABYFLY-Electric-Vegetable-Processor-Multicolor/dp/B0B4NZRFXY/ref=sr_1_4269?qid=1679135834&s=appliances&sr=1-4269,2.7,184,₹349,"₹1,499"
KUKAL Roti Maker (YELLOW),appliances,All Appliances,https://m.media-amazon.com/images/I/51WNtw7wJ9L._AC_UL320_.jpg,https://www.amazon.in/KUKAL-AALU__06-Roti-Maker-YELLOW/dp/B0B8X6QBFV/ref=sr_1_8492?qid=1679136069&s=appliances&sr=1-8492,5.0,1,"₹1,200","₹1,499"
"Letino UV Set for Water Purifiers, UV Chamber (Heavy Aluminium Barrel), UV LED Light (Strip), Tee and 2 Pieces Elbow, Tefl...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/817feFgn6JL._AC_UL320_.jpg,https://www.amazon.in/Letino-Purifiers-Chamber-Aluminium-Purifier/dp/B0B8XG9NK5/ref=sr_1_7146?qid=1679135995&s=appliances&sr=1-7146,4.2,10,₹379,₹699
HAVAI Honeycomb Pad - Back - for Bajaj Torque PX-97 36 Litre Personal Cooler,appliances,All Appliances,https://m.media-amazon.com/images/I/61YsuvGFOdL._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Honeycomb-Pad-Torque-Personal/dp/B09TXSWWRB/ref=sr_1_6967?qid=1679135986&s=appliances&sr=1-6967,5.0,1,₹499,₹699
V-Guard Sprinhot 3 Litre Water Heater (Ivory),appliances,All Appliances,https://m.media-amazon.com/images/I/715Zvm2RUnL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Sprinhot-Litre-Water-Heater/dp/B00KMTHIMC/ref=sr_1_4696_mod_primary_new?qid=1679135858&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4696,4.1,"1,237","₹3,528","₹5,580"
Absorbia Moisture Absorber | Absorbia Sachet(100gms X6 Sachet ) - Season Pack of 6 |Absorption Capacity 200ml Each Sachet...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71YabP6-31L._AC_UL320_.jpg,https://www.amazon.in/Absorbia-Moisture-Absorber-Sachet-Season/dp/B06X6DV8HH/ref=sr_1_317?qid=1679135604&s=appliances&sr=1-317,4.4,"2,750",₹585,₹660
"Voltas 1.4 Ton 3 Star Inverter Split AC(Copper, Adjustable Cooling, Anti-dust Filter, 2023 Model, 173V Vectra Platina, White)",appliances,All Appliances,https://m.media-amazon.com/images/I/41TuyxwZ9mL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-173V-Vectra-Platina/dp/B0BRJ7N92P/ref=sr_1_143?qid=1679135592&s=appliances&sr=1-143,4.0,"1,666","₹31,990","₹70,990"
Orient Electric Wall-47 Trendz 400mm High Speed Wall Fan (Slate Grey),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81ZLRTuCWNL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Wall-47-Trendz-400mm/dp/B07QV23FJ8/ref=sr_1_1708?qid=1679135690&s=appliances&sr=1-1708,4.0,571,"₹2,585","₹4,005"
"Voltas 1.5 Ton, 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 185V DAZJ, White)",appliances,All Appliances,https://m.media-amazon.com/images/I/51WQ3nWF0vL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Conditioner-VOLTAS/dp/B09WDP2DLF/ref=sr_1_238?qid=1679135598&s=appliances&sr=1-238,4.0,801,"₹37,999","₹73,990"
"Fabaura Top Load Front Panel Washing Machine Cover Suitable for 7.2 Kg, 7.5 Kg, (55cms X 58cms X 88cms)(WMC_327F), Steel Grey",appliances,All Appliances,https://m.media-amazon.com/images/I/81dn6vFhARL._AC_UL320_.jpg,https://www.amazon.in/Fabaura-Washing-Machine-Suitable-WMC_327F/dp/B08XZMSYZM/ref=sr_1_5063?qid=1679135878&s=appliances&sr=1-5063,4.0,14,₹299,₹899
Usha Striker Hi-Speed 400 mm 3 Blades Wall Fan (White),appliances,All Appliances,https://m.media-amazon.com/images/I/21654oyfJzL._AC_UL320_.jpg,https://www.amazon.in/Usha-Striker-Hi-Speed-Blades-White/dp/B074J8K1W5/ref=sr_1_8666?qid=1679136078&s=appliances&sr=1-8666,3.7,43,"₹2,590","₹3,295"
Crompton Solarium Neo 15-L 5 Star Rated Storage Water Heater with Advanced 3 Level Safety (Ivory),appliances,All Appliances,https://m.media-amazon.com/images/I/519BihCu1FL._AC_UL320_.jpg,https://www.amazon.in/Crompton-Greaves-SWH15-1615-Solarium/dp/B07K2HRJ8C/ref=sr_1_6096?qid=1679135936&s=appliances&sr=1-6096,4.1,853,"₹7,797.91","₹13,500"
"Havells Stilus 500 Watt Juicer Mixer Grinder 4 jar with 3 Speed LED Indication, Big Size Pulp Container, Juicer Jar with F...",appliances,All Appliances,https://m.media-amazon.com/images/I/61t2gbwJW8L._AC_UL320_.jpg,https://www.amazon.in/Havells-Stilus-500-Watt-Juicer-Grinder/dp/B07GPMS9RK/ref=sr_1_3341?qid=1679135783&s=appliances&sr=1-3341,4.1,"1,921","₹5,299","₹6,395"
"Glenoxzone Multipurpose Portable Electronic Digital Weighing Scale Weight Machine, Kitchen Weighing Scale Digital (10 KG),...",appliances,All Appliances,https://m.media-amazon.com/images/I/716Zj-fPD8L._AC_UL320_.jpg,https://www.amazon.in/GLENOXZONE-Multipurpose-Portable-Electronic-Weighing/dp/B09DT6M9CP/ref=sr_1_9224?qid=1679136107&s=appliances&sr=1-9224,5.0,5,₹388,₹999
"Acko 1 Year Extended Warranty for Appliances from Rs 60,000 to Rs 1,00,000 (Email Delivery)",appliances,All Appliances,https://m.media-amazon.com/images/I/61GfeQoaprL._AC_UL320_.jpg,https://www.amazon.in/Acko-Extended-Warranty-Refrigerator-Dishwasher/dp/B07MGTM437/ref=sr_1_8095?qid=1679136048&s=appliances&sr=1-8095,4.1,47,"₹1,749","₹2,899"
"Capital 5 Micron 20""X4"" Poly String Wound Sediment Filters Solid Filter Cartridge 20 Inch For Commercial Water Purifier (P...",appliances,All Appliances,https://m.media-amazon.com/images/I/51At742CedL._AC_UL320_.jpg,https://www.amazon.in/Sediment-Filters-Cartridge-Commercial-Purifier/dp/B07MLK3B9Z/ref=sr_1_5520?qid=1679135903&s=appliances&sr=1-5520,3.7,26,₹989,"₹1,500"
"Milton Combo Set Go Electro Stainless Steel Electric Kettle, 1.5 Litres, Silver and Flip Lid Thermosteel Hot or Cold Stain...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71TKAx1ePFL._AC_UL320_.jpg,https://www.amazon.in/Milton-Electro-Stainless-Electric-Thermosteel/dp/B09HM4Y6VG/ref=sr_1_5613?qid=1679135909&s=appliances&sr=1-5613,3.8,152,"₹1,764","₹2,604"
"Eureka Forbes Maxxvac With Cyclonic Technology Vacuum Cleaner | 1900 Watt Powerfull Suction | Comes With 5 Accessories , B...",appliances,All Appliances,https://m.media-amazon.com/images/I/51CDBWcGVrL._AC_UL320_.jpg,https://www.amazon.in/Maxxvac-Cyclonic-Technology-Powerfull-Accessories/dp/B0BN7QQ752/ref=sr_1_6932_mod_primary_new?qid=1679135983&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6932,5.0,2,"₹9,100","₹15,000"
Krishna HANDIART Ring Base Rolling Pin Board Roti Maker Chakla 10 Inch (Green Marble Chakla),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31nDfF0PaTL._AC_UL320_.jpg,https://www.amazon.in/Krishna-HANDIART-Rolling-Chakla-Marble/dp/B0BVR8S4ND/ref=sr_1_7759?qid=1679136030&s=appliances&sr=1-7759,5.0,1,₹289,₹699
Bajaj Majesty KTX 15 1.7 Litre Kettle (Black and Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/51sP-6+RW+L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Majesty-Litre-Kettle-Silver/dp/B00KKL8OXO/ref=sr_1_3429_mod_primary_new?qid=1679135787&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3429,4.0,"1,538","₹1,699","₹2,350"
"YS Heavy Duty Front Top Load Washing Machine Stand Trolley for 5kg, 5.5kg, 5.8kg, 6kg, 6.2kg, 6.5kg, 6.8kg, 7kg, 7.2kg, 7....",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71vX6D+8GQL._AC_UL320_.jpg,https://www.amazon.in/Heavy-Washing-Machine-Trolley-Capacity/dp/B08WRX3525/ref=sr_1_5160?qid=1679135883&s=appliances&sr=1-5160,3.8,158,"₹1,095","₹2,999"
Havells Zella Flap Auto Immersion Rod 1500 Watts,appliances,All Appliances,https://m.media-amazon.com/images/I/616uEHVrfjL._AC_UL320_.jpg,https://www.amazon.in/Havells-Zella-Immersion-Watts-White/dp/B09J2QCKKM/ref=sr_1_2183?qid=1679135717&s=appliances&sr=1-2183,4.1,460,"₹1,399","₹1,820"
Allin Exporters PH906 Cool Mist Dolphin Humidifier Adults and Baby Bedroom 2 L Portable Room Humidifier (1 Year Warranty),appliances,All Appliances,https://m.media-amazon.com/images/I/51YblCjvsJL._AC_UL320_.jpg,https://www.amazon.in/Allin-Exporters-Dolphin-Humidifier-Portable/dp/B07DHNPP5P/ref=sr_1_3600?qid=1679135797&s=appliances&sr=1-3600,3.9,"1,364","₹1,799","₹2,199"
"Bajaj Immersion Rod Water Heater 1500 Watts, Silver",appliances,All Appliances,https://m.media-amazon.com/images/I/51bfOnh2M4L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-1500-Watt-Immersion-Heater-Plug/dp/B00ABMASXG/ref=sr_1_81?qid=1679135589&s=appliances&sr=1-81,4.1,"36,955",₹539,₹665
Dyson Replacement Filter for Dyson Pure Cool Link Tower (TP03),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41Jf7bkmr6L._AC_UL320_.jpg,https://www.amazon.in/Dyson-Replacement-Filter-Pure-Tower/dp/B0BTHXZSVX/ref=sr_1_1713?qid=1679135690&s=appliances&sr=1-1713,5.0,1,"₹2,690","₹4,690"
"Luminous Eco Volt Neo 1550 Pure Sine Wave 1400VA/12V Inverter for Home, Office and Shops",appliances,All Appliances,https://m.media-amazon.com/images/I/61J+mISMDiL._AC_UL320_.jpg,https://www.amazon.in/Luminous-1550-Inverter-Battery-Large/dp/B07RVLS19H/ref=sr_1_7369?qid=1679136008&s=appliances&sr=1-7369,3.8,52,"₹9,995","₹14,500"
(Renewed) Lifelong Power Pro 500 Watt 3 Jar Mixer Grinder and 1100 Watt Dry Iron Super Combo (Grey),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/514ZJRdzVxL._AC_UL320_.jpg,https://www.amazon.in/Renewed-Lifelong-Power-Mixer-Grinder/dp/B08NYN22FY/ref=sr_1_9441?qid=1679136119&s=appliances&sr=1-9441,3.0,63,"₹1,444.63","₹1,749"
Beadsz Rolled Hem Foot for Industrial Sewing Machine Rolled Hem Presser Feet Single Needle Fat Bed Foot (1.6MM 1/16),appliances,All Appliances,https://m.media-amazon.com/images/I/61J2KXxzzJL._AC_UL320_.jpg,https://www.amazon.in/Beadsz-Rolled-Industrial-Machine-Presser/dp/B0BF16G1YV/ref=sr_1_5973?qid=1679135929&s=appliances&sr=1-5973,3.7,3,₹490,₹789
DEZIINE® 3pcs Medium Popcorn Plastic Bowl - Movie Theater Popcorn Bucket Bowl - Popcorn Tube for Movie Night - Popcorn Tub...,appliances,All Appliances,https://m.media-amazon.com/images/I/512sl7LW8QL._AC_UL320_.jpg,https://www.amazon.in/DEZIINE%C2%AE-3pcs-Medium-Popcorn-Plastic/dp/B0BBRRJ2KJ/ref=sr_1_4423?qid=1679135844&s=appliances&sr=1-4423,5.0,1,₹329,₹999
SAI Balaji Heavy Duty Front and Top Load Washing Machine Stand/Dish Washer Stand with Box Packing BAFST9,appliances,All Appliances,https://m.media-amazon.com/images/I/71hy7P2D47L._AC_UL320_.jpg,https://www.amazon.in/Balaji-Washing-Machine-Washer-Packing/dp/B09V1F35CW/ref=sr_1_2371?qid=1679135728&s=appliances&sr=1-2371,3.5,63,₹499,₹989
Panasonic MK-GW200 Super Wet Grinder (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/71dG5-iZbML._AC_UL320_.jpg,https://www.amazon.in/Panasonic-MK-GW200-Super-Grinder-Black/dp/B01BUW03K8/ref=sr_1_5840?qid=1679135922&s=appliances&sr=1-5840,4.2,444,"₹7,649","₹11,395"
HAVAI Honeycomb Pad - Set of 3 - for USHA Maxx Air 70 Litre Desert Cooler,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/617MHSHr51L._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Honeycomb-Pad-Desert-Cooler/dp/B09TXRSBFK/ref=sr_1_6527?qid=1679135960&s=appliances&sr=1-6527,4.2,6,"₹1,495","₹1,999"
Rilson Cast Iron Heavy Duty Fabric Button Making/Moulding/Pressing Machine with 2 Steel Dyes and 1500 Shells,appliances,All Appliances,https://m.media-amazon.com/images/I/61RvLoURpBS._AC_UL320_.jpg,https://www.amazon.in/Rilson-Fabric-Moulding-Pressing-Machine/dp/B097C1Y8BD/ref=sr_1_6669?qid=1679135968&s=appliances&sr=1-6669,4.4,14,"₹1,999","₹4,499"
"Rectus Enterprises TR103, One Digital Ceiling Fan Remote Regulator with Timer for Non-Modular Screw Fitted Switch Board, W...",appliances,All Appliances,https://m.media-amazon.com/images/I/71THgzek7vL._AC_UL320_.jpg,https://www.amazon.in/Rectus-Enterprises-TR103-Regulator-Non-Modular/dp/B09TP8LKGT/ref=sr_1_2423?qid=1679135730&s=appliances&sr=1-2423,3.8,108,₹660,"₹1,050"
FACTCORE Refrigerator Top Cover and Fridge Mats (Blue Leaf),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71BjuE8ycwL._AC_UL320_.jpg,https://www.amazon.in/Factcore-Premium-Quality-Exclusive-Decorative/dp/B08BQ95J64/ref=sr_1_1784?qid=1679135695&s=appliances&sr=1-1784,4.0,"1,634",₹229,₹599
"Aqua Active Copper 10-L, Alkaline, RO+UV Water Filter Purifier for Home, Kitchen -100GPD-3000 TDS (Black Grey)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81nE39KbJwL._AC_UL320_.jpg,https://www.amazon.in/Aqua-Active-Water-Purifier-Black/dp/B083B7LD9C/ref=sr_1_7184?qid=1679135998&s=appliances&sr=1-7184,3.7,67,"₹8,572","₹26,000"
"(Renewed) American Micronic-AMI-VCD21-1600WDx-Wet & Dry Vacuum Cleaner with Blower Function, 1600Watts, 21-litres, Stainle...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71arZkbJwxL._AC_UL320_.jpg,https://www.amazon.in/CERTIFIED-REFURBISHED-Micronic-AMI-VCD21-1600WDx-Wet-1600Watts-21-litres/dp/B07H92NQWH/ref=sr_1_3684?qid=1679135803&s=appliances&sr=1-3684,3.6,25,"₹7,886","₹8,886"
"MAKAGE Dent Puller Triangle Washer, Pack of 10 Pieces",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vRnsnto0L._AC_UL320_.jpg,https://www.amazon.in/MAKAGE-puller-Triangular-Washer-Pulling/dp/B07BNLDLFP/ref=sr_1_9404?qid=1679136116&s=appliances&sr=1-9404,4.1,15,₹499,"₹1,800"
Upscale Digital Temperature Controlled Electric Glass Kettle|| Tea & Coffee Maker with Infuser cum Strainer Filter| Borosi...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61BFHI568UL._AC_UL320_.jpg,https://www.amazon.in/Upscale-Electric-Adjustable-Temperature-shutoff-Black/dp/B07XT8X78B/ref=sr_1_7132?qid=1679135995&s=appliances&sr=1-7132,3.8,112,"₹2,499","₹3,499"
"AmazonBasics 7 kg Semi Automatic Top Load Washing Machine (with Heavy wash function, White)",appliances,All Appliances,https://m.media-amazon.com/images/I/71+JK-QC68L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Semi-Automatic-Washing-Machine/dp/B07V3SGB3G/ref=sr_1_1504?qid=1679135676&s=appliances&sr=1-1504,3.9,790,"₹8,490","₹16,999"
SVK Dream Air Conditioning Dust Cover Waterproof Folding Ac Cover for 1.5 Tone Spilt Ac (size 110 * 33 * 31 cm Assorted Co...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+pMwOUYGL._AC_UL320_.jpg,https://www.amazon.in/SVK-Conditioning-Waterproof-Folding-Assorted/dp/B07VWJNQZT/ref=sr_1_7147?qid=1679135995&s=appliances&sr=1-7147,3.9,"2,542",₹219,₹499
Havells Glanzo Garment Steamer 1650 Watt (Blue and Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/21DXyX5s4uL._AC_UL320_.jpg,https://www.amazon.in/Havells-Glanzo-Garment-Steamer-1650/dp/B0872G15Y4/ref=sr_1_3481?qid=1679135791&s=appliances&sr=1-3481,3.7,407,"₹6,099","₹8,595"
"HUL Pureit Advanced Microfibre Mesh, White",appliances,All Appliances,https://m.media-amazon.com/images/I/81e13eub6TL._AC_UL320_.jpg,https://www.amazon.in/HUL-Pureit-Advanced-Microfibre-Mesh/dp/B010TJZRT0/ref=sr_1_6976?qid=1679135986&s=appliances&sr=1-6976,4.0,284,₹599,₹799
"HM 4 INCH PURE COPPER HIGH SPEED MULTI PURPOSE EURO AXAIL EXHAUST FAN || VENTILATION FAN FOR KITCHEN, BATHROOM AND OFFICES...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715NX8yhSWL._AC_UL320_.jpg,https://www.amazon.in/HM-Copper-Speed-Purpose-Exhaust/dp/B09DKBZ4WX/ref=sr_1_3702?qid=1679135804&s=appliances&sr=1-3702,3.3,608,₹563,₹999
Belt Compatible For Whirlpool Washing Machine | Belt No. (WM 27) Match with your Belt No. & Buy,appliances,All Appliances,https://m.media-amazon.com/images/I/41NMpqtAYSL._AC_UL320_.jpg,https://www.amazon.in/Compatible-Whirlpool-Washing-Machine-Match/dp/B09L7253N9/ref=sr_1_8675?qid=1679136078&s=appliances&sr=1-8675,3.7,22,₹249,₹599
SMARTANT® Heavy Duty Top Load Fully Automatic Washing Machine Stand/Trolley Metallic-Plastic Suitable for 7 kg Compatible ...,appliances,All Appliances,https://m.media-amazon.com/images/I/31jwK4XrLTL._AC_UL320_.jpg,https://www.amazon.in/SMARTANT%C2%AE-Automatic-Metallic-Plastic-Suitable-Compatible/dp/B0B1CBBJ5R/ref=sr_1_5679?qid=1679135913&s=appliances&sr=1-5679,3.9,25,₹831,"₹1,999"
